data,Battery,Camera,Performance,Display,Design,Packaging,Price,Shop_Service,Shipping,General,Others
"Chất lượng sản phẩm: Còn sử dụng tốt 
Tính năng nổi bật: Ngoại hình đẹp 
Đúng với mô tả: Đúng mô tả điện thoại sử dụng chữa cháy tốt, ngoại hình khá mới, test chạy thấy cũng ổn",,,Positive,,Positive,,,,,,
"Chiếc điện thoại mới này thực sự ấn tượng. Camera chụp ảnh sắc nét, màu sắc sống động, đặc biệt trong điều kiện thiếu sáng. Hiệu năng mượt mà, xử lý đa nhiệm tốt, không có hiện tượng giật lag. Thiết kế đẹp mắt, cầm nắm chắc tay. Tuy nhiên, pin có vẻ không được trâu như mong đợi, cần sạc lại vào cuối ngày nếu sử dụng nhiều. Nhìn chung, đây là một chiếc điện thoại đáng mua trong tầm giá.",Negative,Positive,Positive,,Positive,,Positive,,,,
"Màn hình rất xấu ghi dối thông số chất lượng cuộc gọi tệ,",,,,Negative,,,,,,Negative,
Máy giá rất rẻ lại còn pin trâu.,Positive,,,,,,Positive,,,,
"Hàng chính hãng, mở ra nguyên seal, chất lượng ok, để dùng 1 vài hôm",,,,,,Positive,,,,Positive,
"Rất ổn áp,để xem 1 tháng nó có ổn định không",,,,,,,,,,Positive,
"Lần đầu tiên trải nghiệm máy gập thấy rất thích không có gì để chê. Bản lề chắc chắn, nếp gập khi so với Z Flip 6 thì liền lạc và bớt lộ hơn khá nhiều tuy nhiên khi vuốt tay qua thì vẫn thấy hơi cấn chút. Máy chạy các tác vụ nặng chỉ hơi ấm chứ không nóng lắm. Camera Hasselblad chụp tốt, bắt nét nhanh, màu sắc chụp ra hơi vàng chút kiểu hoài cổ; so về chụp đêm thì vẫn thua iPhone 16 và tốc độ khởi động camera rất chậm. Có nhiều tính năng AI hay và hữu dụng. Máy có tính năng ghi âm cuộc gọi mặc định của hãng rất ngon và tiện. NFC 360° nên khi thanh toán chạm thì chạm góc nào của máy vào POS cũng đều được cả. Ốp tặng kèm theo máy siêu trơn và cực kì bám bẩn, cầm rất dễ rơi luôn. Cửa hàng đóng hàng cẩn thận và giao siêu nhanh. Đơn mình mua được tặng kèm 1 camera Botslab C211 nữa, hình ảnh khá nét và có hỗ trợ Google Home. Nói chung mua máy này với giá 14,5 triệu không hối hận. 5 sao 😂",,Positive,,,,Positive,Positive,,Positive,,
"Đúng với mô tả: Không 
Chất lượng sản phẩm: Tệ
Máy 32g",,,,,,,,,,Negative,
"Trải nghiệm hiệu năng kém, máy thường lag khi mở app nặng. Khác với mô tả, cấu hình như quảng cáo nhưng thực tế yếu hơn. Tính năng nổi bật không hoạt động ổn định. Pin tụt nhanh, sạc chậm, đóng gói sơ sài, ship trễ, chăm sóc khách hàng phản hồi chậm",Negative,,Negative,,,Negative,,Negative,Negative,,
"Hàng đẹp, đang sử dụng,… Chất lượng chưa biết,… …………….",,,,,Positive,,,,,,
Chất lượng sản phẩm: Thiết kế bên ngoài trùng khớp với mô tả; đóng gói đầy đủ phụ kiện kèm theo.,,,,,Neutral,Neutral,,,,,
Hàng giao đúng hẹn đóng gói an toàn. Tuy nhiên hơi khó lắp. Cửa hàng nên có ý kiến với nhà sản xuất cải thiện,,,,,,Positive,,,Positive,,
"Đánh giá sẽ có trong 3 ngày nữa, mới nhận được hàng chưa biết dùng ra sao.",,,,,,,,,,Neutral,
"Điện thoại sử dụng tạm ổn nhưng ram có 6gb, rom 128 gb. Cửa hàng đừng phóng đại cho cố lừa anh em không biết",,,,,,,,,,Negative,
"Tính năng nổi bật: Không có gì 
Chất lượng sản phẩm: Không nên mua 
Đúng với mô tả: Không màn hình lô,không đăng nhập được ch play là máy dựng không phải zin",,,,Negative,,,,,,Negative,
Màn hình có điểm chết nhỏ. Thông số pin thực tế thấp hơn cam kết. Hiệu năng xử lý kém không mượt mà. Đóng gói mỏng manh dễ hư hỏng. Giao hàng tới không đúng địa chỉ đã đặt,Negative,,Negative,Negative,,Negative,,,Negative,,
"Máy tệ, lỗi tùm lum không dùng được gì, tắt nguồn đột ngột xong giờ hư luôn.",,,,,,,,,,Negative,
"Camera đẹp, màu ưng, máy rất mượt, đóng gói cẩn thận. Giao hàng nhanh",,Positive,Positive,,,Positive,,,Positive,,
"Đã nhận hàng, cửa hàng gói hàng kĩ, đầy đủ khuyến mãi rất xịn xò, về chất lượng hy vọng như nhà sản xuất đã thông báo",,,,,,Positive,,,,,
"Nhóm màu: Đen 
Dung lượng lưu trữ: 16gb hàng cũng đạt chất lượng cho cửa hàng 5 sau luôn",,,,,,,,,,Positive,
Cửa hàng đóng gói cẩn thận đúng máy đúng màu cho cửa hàng 5 sao. Bên ship giao hàng quá lâu 4 ngày không hài lòng,,,,,,Positive,,,Negative,,
"Chỉ không vừa ý là đặt màu trắng giao màu đen, giao rồi mới báo. Đặt người mua vào vị trí sự đã rồi",,,,,,,,,Negative,,
Hỏng hàng tồn kho date sản xuất từ 2 năm trước,,,,,,,,,,Negative,
Điện thoại sạc kh vô pin🙃,,,,,Negative,,,,,,
Máy lên rồi bị sập,,,,,,,,,,Negative,
"Máy đẹp, xài ok Đóng gói cẩn thận, giao đúng đủ Nên mua, cho cửa hàng 5⭐️",,,,,Positive,Positive,,,,,
Dùng tốt đánh giá 5 sao cho cửa hàng,,,,,,,,,,Positive,
"Nay mới lên bài đánh giá được nè cửa hàng. Cửa hàng giao hàng rất nhanh, đặt 20.6, đến chiều 25.6 gởi hàng thì sáng 27.6 đã nhận được hàng rồi. Hàng nguyên seal, máy rất đẹp, cầm nắm chắc chắn, sạc nhanh, tính năng giải trí tốt. Máy này ăn tiền ở chip Snap 8 gen 3 & chip Q2, có thể kích nội suy 120fps hầu như tất cả game. Dùng làm máy phụ bắn Pubg Mobile rất ngon ạ. Sẽ còn ủng hộ cửa hàng nhiều, uy tín nha mọi người.",Positive,,Positive,,Positive,,,,Positive,,
"Tính năng nổi bật: Nhìn bên ngoài cũng khá đẹp 
Chất lượng sản phẩm: Sản phẩm chính hãng. 
Đúng với mô tả: Sản phẩm đúng mô tả.",,,,,Positive,,,,,,
"Sản phẩm giống quảng cáo, nguyên hộp, có tiếng việt...........",,,,,,,,,,Positive,
Camera chụp được trong điều kiện đủ sáng và các chế độ chụp cơ bản.,,Neutral,,,,,,,,,
"Tuyệt vời chơi game hơi bị đỉnh chơi đã lắm, tưởng cam tệ chứ ai dè chụp cũng được sạc nhánh tốt la nha giao hàng siêu nhanh cám ơn cửa hàng điện thoại mà chơi game cở này mua 0 tiết",,Positive,Positive,,,,,,Positive,,
Sẽ đánh giá sản phẩm sau khi sử dụng một thời gian.,,,,,,,,,,Neutral,
Có nhắn cho cửa hàng như bị đơ + lag + loạn cảm ứng,,,Negative,,,,,,,,
Không cần ghê đâu nó hoàn hảo quá sức tưởng tượng của tôi anh em ạ quá ngon luôn nhá chúc cửa hàng bán đắt hàng và thật nhiều sức khỏe nhá ♥♥,,,,,,,,,,Positive,
"Cửa hàng đóng gói chắc chắn, giao hàng nhanh, sản phẩm giống hình",,,,,,Positive,,,Positive,,
"Khả năng lưu trữ: 256gb 
Nhóm màu: Nhiều màu hàng đẹp",,,,,Positive,,,,,,
"Máy đẹp mượt, pin trâu, vô đối trong tầm giá. Nhưng cái cái ốp theo máy không khít lắm nên phải mua ốp bên ngoài",Positive,,,,Positive,,Positive,,,,
"Chất lượng sản phẩm: Tốt, hang nguyên seal",,,,,,,,,,Positive,
"Hàng nguyên seal nhưng đóng gói không kĩ, hộp bị cấn móp, cũng may không ảnh hưởng đến máy",,,,,,Negative,,,,,
"Tính năng nổi bật: Nghe gọi lướt sóng 
Đúng với mô tả: Đúng 
Chất lượng sản phẩm: Bình thường không được ổn như cái đầu mua mua của cửa hàng cái thứ 2 nhưng vẻ lỗi hơn 1 chút. Thấy loa zalo bé lắm. Hên xui thật đấy. Ảnh minh họa. Sửa lại 3 sao thôi nhé.",,,,,,,,,,Negative,
Hàng quá ok. Chính hãng nên yên tâm sử dụng. Có bảo hành hãnh 12th tại vietnam,,,,,,,,Positive,,,
"Sử dụng 2 ngày rồi khá ngon, về sau thì chưa biết được",,,,,,,,,,Neutral,
"Máy đẹp lắm nhé, cơ mà hơi tiếc cửa hàng không tặng cường lực, phải đem ra quán dán vào xong cái thằng thợ nó làm xước 2 vết tướng trên màn, cay 😀",,,,,Positive,,,,,,
"Chất lượng sản phẩm: Tốt 
Đúng với mô tả: Tốt 
Tính năng nổi bật: Tốt
Giao hàng chậm. Do 9/9 nhưng mà đơn thấy về kho 3 ngày mới giao",,,,,,,,,Negative,,
Mình chưa có nhu cầu liên hệ với bộ phận hỗ trợ khách hàng nên chưa có đánh giá.,,,,,,,,Neutral,,,
"Hàng chuẩn mô tả, đóng gói cẩn thận. Nguyên seal mới tinh, chất lượng oke",,,,,,Positive,,,,Positive,
"Giao hàng nhanh, sản phẩm chính hãng, nguyên seal, máy dùng ok tuy nhiên hơi lag do cấu hình không quá cao",,,Negative,,,,,,Positive,,
"Kp cổng sạc nhanh, sạc rất chậm",Negative,,,,,,,,,,
"Giao hàng nhanh, máy ok",,,,,,,,,Positive,,
"Sản phẩm tốt, giá cả ưu đãi, giờ a hàng nhanh, đóng hàng rất cẩn thận.",,,,,,Positive,Positive,,Positive,,
Chăm sóc khách hàng từ chối hỗ trợ pin yếu chỉ 2h dùng nặng hiệu năng giật khi xem phim,Negative,,Negative,,,,,Negative,,,
"Đúng với mô tả: Máy dựng, 128g, ram 6g, lỗi mic đã liên hệ để đổi nhưng thôi, dù sao máy rẻ nhưng nên trung thực hơn tý cho bà con. Đỡ bực.",,,,,,,,,,Negative,
"Tìm shipper giao hoả tốc hơi khó, cửa hàng có tặng ốp lưng kèm theo",,,,,,,,,Negative,,
"Dở tệ sai kém chăm sóc kh chậm. Camera màu lệch.,",,Negative,,,,Negative,,,,,
"Cửa hàng đóng gói cẩn thận. Hỗ trợ sau bán hàng tốt, giáo hàng nhanh. Sản phẩm chính hãng",,,,,,Positive,,,Positive,,
"Nhân viên giao hàng đến giao hàng không xác nhận có đúng là chính chủ đặt hay không, rất đáng lo ngại khi quy trình giao nhận hàng hóa lại thiếu sót khâu xác minh danh tính người nhận như vậy, không yêu cầu kí tên hoặc cung cấp cccd, đơn hàng đã thanh toán nếu chẳng may giao nhầm người nhận thì phải làm thế nào, cho dù giao đúng số nhà vẫn có thể giao nhầm cho người khác, việc giao nhầm không chỉ gây phiền toái trong việc xác minh, mà còn có nguy cơ dẫn đến những tranh chấp pháp lý không đáng có, kiện tụng. Để đảm bảo an tâm cho khách hàng, đặc biệt với những đơn hàng,cửa hàng cần khẩn trương làm việc lại với đơn vị vận chuyển. Việc này không chỉ củng cố niềm tin của khách hàng hiện tại mà còn là yếu tố quan trọng để những khách hàng tiềm năng như tôi có thể yên tâm tiếp tục ủng hộ cửa hàng trong tương lai. Hy vọng cửa hàng sẽ sớm có những cải thiện tích cực trong quy trình giao nhận.",,,,,,,,,Negative,,
"Tính năng nổi bật: Tốt 
Chất lượng sản phẩm: Sử dụng lâu mới biết 
Đúng với mô tả: Đúng màu mua giao hàng nhanh, nhân viên chăm sóc nhiệt tìn chu đáo nhiều khâu sau bán hàng sẽ ủng hộ tiếp nếu có nhu cầu mua",,,,,,,,Positive,Positive,,
"Điện thoại đẹp, mới tinh,mọi thứ đều ổn. Pin phải xài thời gian mới biết được có tốt hay không. Đã mua lần 2 của cửa hàng 👍",Neutral,,,,Positive,,,,,,
"Hàng giao nhanh,đóng gói cẩn thận. Máy hoi lag, thích hợp người lớn tuổi sài nghe gọi, youtube.....",,,Negative,,,Positive,,,Positive,,
Nhận hàng bị vỡ màn. Chán cửa hàng đóng gói ẩu,,,,Negative,,Negative,,,,,
"Dịch vụ của cửa hàng chu đáo tận tình, điện thoại mới cáu dễ thương, giao hàng siêu nhanh chỉ 2 ngày là tới. Hàng thì dùng lâu mới biết chất lượng thế nào, cảm ơn cửa hàng!",,,,,,,,Positive,Positive,,
Màn hình hiển thị với độ phân giải theo thông số kỹ thuật.,,,,Neutral,,,,,,,
"Chất lượng sản phẩm: Không xứng đáng 
Đúng với mô tả: Phóng đại 
Tính năng nổi bật: Tầm thường mua máy 5tr nhưng hiệu năng kém, không xứng giá, hối hận",,,Negative,,,,Negative,,,,
"Chất lượng sản phẩm: Tốt 
Tính năng nổi bật: Tốt 
Đúng với mô tả: Tốt
Sản phẩm mới 100%, chỉ không có hộp thôi, mọi thứ đều tốt, chỉ là sạc khá lâu lâu 2,5-3h mới đầy pin vì chỉ sạc 10w thì phải.",Negative,,,,,,,,,,
Sản phẩm rất tốt mọi người nên mua chúc cửa hàng làm ăn phát đạt nhé cho cửa hàng 5 sao...,,,,,,,,,,Positive,
"Color: Đen-m chất liệu: Chất liệu chất lượng cao,",,,,,,,,,,,Neutral
"Vỏ hộp móp méo không giống ảnh không tìm được wifi,",,,,,,Negative,,,,,
"Nhóm màu: Đen cảm biến vân tay tiện lợi, máy ảnh chất lượng cao, thương hiệu đáng tin cậy, hiệu suất mượt mà và nhạy bén,",,Positive,,,,,,,,,
Chính sách bảo hành được ghi trong một tờ giấy đi kèm sản phẩm.,,,,,,,,Neutral,,,
Máy kích hoạt sẵn 24/5 mình không nói. Mà dán seal lại thì không biết là máy cũ hay mở ra kiểm tra thì là máy cũ,,,,,,,,,,Negative,
"Nhóm 
Màu sắc: Màu ngẫu nhiên sản phẩm: Sản phẩm sử dụng ổn, giao hàng siêu nhanh và tư vấn nhiệt tình,máy rất đẹp, từ ngoại hình tới chất lượng đều rất tốt,rất đáng đồng tiền mình bỏ ra, cảm ơn cửa hàng nhiều",,,,,Positive,,Positive,,Positive,,
"Màu sắc: Đen 
Phân loại: Nguyên seal phù hợp với giá tiền",,,,,,,Positive,,,,
"Chất lượng sản phẩm: Tối tệ 
Đúng với mô tả: Lừa lọc 
Tính năng nổi bật: Không đáng máy 5tr mà chậm, pin yếu, không xứng đáng, lãng phí tiền",Negative,,Negative,,,,Negative,,,,
Giao hàng nhanh. Chất lượng tốt. Sẽ ủng hộ cửa hàng thêm những lần tiếp theo nhé,,,,,,,,,Positive,,
"Đúng với mô tả: Máy loạn cảm ứng 
Tính năng nổi bật: Bình thường 
Chất lượng sản phẩm: Quá tệ",,,,,,,,,,Negative,
"Khui ra đã có vết chấm trên màn hình. Mua online không rẻ được mấy mà khui ra bị sao thì khó được hỗ trợ đổi lắm. Sau ra đmx hoặc fpt mua cho chính thống, khui hàng 3 mặt 1 lời nó dễ hơn.",,,,Negative,,,Negative,,,,
Giao hàng nhanh chóng chất lượng sản phẩm tuyệt vời sẽ tiếp tục ủng hộ nhiều lần tiếp theo,,,,,,,,,Positive,,
"Đúng với mô tả: Đúng 
Chất lượng sản phẩm: Chuẩn 
Tính năng nổi bật: Điện thoại cửa hàng hỗ trợ nhiệt tình, rất tốt luôn",,,,,,,,Positive,,,
"Nhóm màu: Xanh than mới mua nên chưa biết thế nào, ổn thì sẽ review sau.",,,,,,,,,,Neutral,
"Chất lượng sản phẩm: Chưa biết 
Đúng với mô tả: Chưa biết ",,,,,,,,,,Neutral,
"Ve ngoài đẹp, chơi game o mức tam được không doi hoi nhiều với 1 con may 9 hãng giá dưới 6tr..",,,Positive,,Positive,,Positive,,,,
"Màu sắc: Bạc 
Phân loại: Nguyên seal giao hàng đúng mô tả điện thoại sử dụng tốt",,,,,,,,,Positive,,
Quá ok. Cửa hàng phục vụ chu đáo. Hỗ trợ rất nhiệt tình 1 đổi 1 thoải mái mọi người yên tâm. Cảm ơn cửa hàng chúc cửa hàng buôn may bán đắt,,,,,,,,Positive,,,
"Chất lượng sản phẩm: Tốt 
Đúng với mô tả: Tốt 
Tính năng nổi bật: Tốt
Tốt",,,,,,,,,,Positive,
Máy đẹp vãi đúng màu thích,,,,,Positive,,,,,,
Hàng chuẩn. Bọc cẩn thận và chủ đáo. Đầy đủ. Rất ưng ý. Cảm ơn cửa hàng nhiều,,,,,,Positive,,,,,
"Cửa hàng rất nhiệt tình khi tư vấn lúc chưa mua. Nhưng nhận được hàng rồi thì cửa hàng không trả lời nữa. Cũng không có phiếu bảo hành. Mình không hài lòng với việc chăm sóc khách hàng, nên đánh giá 3 sao. Mình định lấy thêm 1 cái nữa sử dụng phụ. Nhưng thế này thì thôi",,,,,,,,Negative,,,
"Chất lượng sản phẩm: Tầm 95% 
Đúng với mô tả: Sản phẩm đã giao đúng như mô tả 
Tính năng nổi bật: Loa rất hay, màn hình đẹp (có xước lông mèo nhẹ) 4 cạnh máy bị cấn nhẹ, (riêng cạnh dưới bị trầy khá nhiều, vết trầy sâu), cổng sạc cũng trầy nhiều, 4 góc mặt lưng bị hở nhẹ, không được khít, còn về phần màn hình đẹp, mượt, cảm ứng nhạy, đổi với tầm giá này thì là rất tốt trong tầm giá rồi, nên mua 👍👍 mua hàng lần 2 từ cửa hàng rồi, cửa hàng uy tín nhé mọi người, (⭐⭐⭐⭐⭐)",,,Positive,Positive,,,Positive,,,Positive,
"Điện thoại ok mọi thứ đều hoàn hảo,đáng để trải nghiệm",,,,,,,,,,Positive,
"Đúng với mô tả: Tốt 
Chất lượng sản phẩm: Tốt 
Tính năng nổi bật: Tốt
Cửa hàng uy tín",,,,,,,,,,Positive,
Color family: Random color sản phẩm: Vượt mong đợi,,,,,,,,,,Positive,
"Nhóm màu: Blue 
Dung lượng lưu trữ: 128gb màn hình sắc nét, dung lượng lưu trữ cao, dung lượng lưu trữ cao,",,,,Positive,,,,,,,
Không sặc được,Negative,,,,,,,,,,
Ok tuyệt!,,,,,,,,,,Positive,
"Máy đẹp quá đi mất, cảm ơn cửa hàng rất nhiều luôn ạ. Cửa hàng uy tín có tâm. Em thật may mắn khi mua đúng nơi đúng chỗ. Cửa hàng giao hàng nhanh gọn lẹ. Đóng gói cẩn thận. Máy mới đẹp. Mọi chức năng rất tốt. Máy dùng rất mượt mà. Em dùng mà ai nhìn vào cũng khen, họ còn nhờ mua mua hộ nữa. Điểm 10 cho chất lượng",,,,,Positive,Positive,,,Positive,,
Mới nhận được máy thấy chức năng và ngoại hình thấy cũng tốt còn độ bền theo time mới đánh giá được nói chung mua với giá chưa đến 1tr5 thì qá tốt rồi,,,,,Positive,,Positive,,,,
Đúng hàng nguyên seal,,,,,,,,,,Positive,
"Máy đẹp, giá rẻ, pin dùng được lâu, sạc nhanh, cấu hình tốt, chất lượng, dùng ok lắm",Positive,,,,Positive,,Positive,,,,
"Điện thoại oke. Mình thấy pin tụt hơi nhanh, còn lại oke hết",Negative,,,,,,,,,,
"Hàng mới còn nguyên vẹn, chơi game rất mượt nhé cửa hàng thì uy tín ai có nhu cầu có thể thử",,,Positive,,,,,,,,
"Màn hình lỗi, phím bên trái liệt, chân sạc khó cắm. Nhắn tin, gọi điện cho cửa hàng không trả lời",,,,Negative,Negative,,,Negative,,,
Màn hình bị loạn cảm ứng và không tặng kèm phụ kiện,,,,Negative,,,,,,,
Hộp đựng sản phẩm có màu trắng,,,,,,Neutral,,,,,
"Chất lượng tệ nhất. Hình thức đẹp nhưng bên trong hỏng. Camera chụp xấu. Ảnh chụp thiếu sáng noise nặng. Máy giật, lag. Pin hao nhanh. Đóng gói rách. Ship trễ",Negative,Negative,Negative,,Positive,Negative,,,Negative,,
"Thất vọng sai mô tả trầm trọng vân tay không nhận, bảo mật kém,",,,,,,,,,,Negative,
"Chất lượng sản phẩm: Giá cả và chính sách bảo hành minh bạch, không có phát sinh khác.",,,,,,,Neutral,Neutral,,,
"Mua tầm 1 tuần, sử dụng chưa thấy lỗi gì. Máy đẹp, không vết xước, số lần sạc ít, pin còn Ok. Cửa hàng tư vấn nhiệt tình. Good 👍 !",Positive,,,,Positive,,,Positive,,,
Sử dụng nhiều máy rồi cơ mà đây là lần đầu mua cái màu hợp mệnh đến thế. Máy nguyên seal chưa cài đặt gì luôn nha. Cửa hàng chơi kỳ ghê nhưng mà nhận máy hài lòng nhé😊,,,,,,,,,,Positive,
Camera chính nhiễu khi chụp chuyển động. Pin tụt 40% xem ảnh 1 giờ. Đóng gói bọt biển mỏng dễ thủng.,Negative,Negative,,,,Negative,,,,,
Hàng trong hộp giao đúng mẫu chuyên nghiêp mình rất thích hình ảnh nhận xu ạ,,,,,,,,,Positive,,
"Mày bị bể ở dưới nút home, mà gia re nên sử dụng vài ngày thử xem sao",,,,,Negative,,Positive,,,,
"Nhóm 
Màu sắc: Màu ngẫu nhiên sản phẩm: Hài lòng",,,,,,,,,,Positive,
"Mua lần 2 ở cửa hàng gòi, vẫn ưng như lần đầu nhaaaaa",,,,,,,,,,Positive,
Giao hàng hơi chậm,,,,,,,,,Negative,,
Cửa hàng đóng gói cẩn thận. Sản phẩm nguyên seal không có vấn đề gì khi nhận hàng,,,,,,Positive,,,,,
"Máy ngon đúng với giá cả, mặt lưng kính nhìn sang trọng đẹp hẳn, wifi thì hơi kém, gọi hơi chậm, điện thoại đẹp ngon nên mua nhé mọi người",,,,,Positive,,Positive,,,,
"Đầu tiên cũng hơi rén khi đặt sản phẩm online, nhưng cũng có tìm hiểu và nhắn tin cho sốp trên Facebook và trên cả shoppe nữa. Đặt đúng đợt sale 9/9 nên giá hời sử dụng máy 1 tuần rồi thấy okela lắm luôn. Hàng vna chính hãng đủ hộp. Cho sốp 100 điểm",,,,,,,Positive,,,Positive,
"Mua của mall nên yên tâm, xài cũng được mình mua dùng dự phòng nên không đòi hỏi gì thêm, màn hình thì hơi nhoè (chắc do quen màn của ip16 đang xài) được cái là có sẵn mọi thứ trong hộp từ dán màn hình, ốp lưng, chỉ việc lắp sim và sử dụng.",,,,Negative,,,,,,Positive,
"Chất lượng sản phẩm: Máy tốt, giao hoả tốc nhận được sau 3 tiếng đặt, mình không để í pin ở ngoài tưởng máy lỗi, nhắn cửa hàng trả lời ngay",,,,,,,,Positive,Positive,,
"Mua ở cửa hàng cũng yên tâm không lo hàng giả, mua cho mẹ sử dụng nhu cầu cơ bản call video, xem youtube, Facebook tốt, mẹ nói pin trâu sử dụng cả ngày không lo hết pin",Positive,,,,,,,,,,
Cửa hàng tư vấn hỗ trợ nhiệt tình. Rất đáng tiền. Cửa hàng đóng gói và gửi hàng nhanh. Sản phẩm như mô tả. Giá cả hợp lý. Sẽ ủng hộ vào lần tiếp. Cảm ơn,,,,,,Positive,Positive,Positive,Positive,,
Giao hàng nhanh đóng gói cẩn thận máy oke,,,,,,Positive,,,Positive,,
Sản phẩm: Sản phẩm chất lượng kém không vô youtube được. Ch play bị lỗi không tải được. Máy sử dụng nóng,,,,,,,,,,Negative,
"Máy đúng chuẩn chính hãng, trùng imei. Nhưng bên giao hàng làm hộp hơn móp mong cửa hàng đóng gói cẩn thận hơn.",,,,,,Negative,,,Negative,,
"Có người quen giới thiệu nên cũng tin tưởng và mua ủng hộ cửa hàng. Được 1 cái là cửa hàng giao hàng nhanh còn chất lượng thì khỏi phải bàn cãi luôn, nói chung giá cả hạt dẻ mà chất lượng như này thì không còn gì bàn cãi",,,,,,,Positive,,Positive,,
"Máy những ngày đầu thì sạc chậm sau đó bị loạn nút nguồn 1 thời gian bị nhảy cảm ứng vì đã bán được điện thoại ghẻ với giá ngon hơn nên không trả, 1 sao",,,,,,,,,,Negative,
Tất cả các tính nay đều ok nhưng sài nhanh quá sẽ hơi giật,,,,,,,,,,Positive,
Pin điện thoai sử dụng chưa được 1 tháng đã phồng rộp. Đến bảo hành tại tt oppo nhắn tin không thấy seri của pin và điện thoại. Liên hệ với nbh được biết đây là hàng xách tay nên chỉ bảo hành ở cửa hàng. Thông tin này không hề thông báo cho khách khi mua hàng. Mọi ngườicân nhắc khi mua hàng.,Negative,,,,,,,Negative,,,
"Nhóm màu: Xanh 
Phân loại sản phẩm: 8/128gb máy xịn, màn sáng, không có lỗi vặt, vọc cả ngày chưa xong hết tính năng",,,,Positive,,,,,,,
"Nhóm màu: Kem 
Dung lượng lưu trữ: 128gb hàng chính hãng, nguyên seal. Giao nhanh và cửa hàng tư vấn nhiệt tình, giá rẻ nhất so với các cửa hàng khác",,,,,,,Positive,Positive,Positive,,
"Máy nhận về bóc ra xước, để nửa hàng không giải quyết cho khách, đến hôm nay nhận được shoppe gọi về không cho hoàn tiền, trả lại cho người mua, chính xách đổi trả trong vòng 60 ngày ở đâu, đấy là máy nhận về chưa đầy 1 tiếng đã phủi trách nhiệm, còn cái bảo hành 1 năm thì cứ xác định là không tìm hãng bảo hành đến mùa quýt sang năm nhé, vào xem mấy cái đánh giá 1 sao mới biết không phải 1 mình, mình bị gặp trường hợp này mà rất nhiều khách hàng mua bên hãng đã có trải nhiệm rất tệ",,,,,,,,Negative,Negative,,
"Tốc độ mở app chậm, khởi động lâu. Khác với mô tả hiệu năng mượt. Tính năng tiết kiệm pin làm lag máy, chăm sóc khách hàng đề nghị reset nhiều lần",,,Negative,,,,,Negative,,,
"Nhóm màu: Desert 
Dung lượng lưu trữ: 256gb bộ xử lý mạnh mẽ và nhanh chóng, tuổi thọ pin lâu dài, giao hàng nhanh chóng và hiệu quả, màn hình lớn với hiển thị sống động,",Positive,,Positive,Positive,,,,,Positive,,
Bền hay không chờ sử dụng,,,,,,,,,,Neutral,
"Nhóm màu: Pink 
Dung lượng lưu trữ: 128gb tuổi thọ pin lâu dài., dung lượng lưu trữ đủ sử dụng., chất lượng camera ấn tượng!, thiết kế mượt mà, rất ưng!,",Positive,Positive,,,Positive,,,,,,
"Mua hộ ông anh, lần đầu mua onl thấy trên mạng khen điện thoại này bền nên mua hộ cho ồng xài chất lượng tốt chắc cũng làm 1 em máy phụ",,,,,,,,,,Positive,
"Nhóm màu: Màu ngẫu nhiên sản phẩm: Điện thoại cửa hàng làm ăn uy tín, sẽ tiếp tục ủng hộ",,,,,,,,,,Positive,
"Tình trạng: 96% 
Nhóm màu: Vàng rất tốt",,,,,,,,,,Positive,
"Quá hài lòng với máy nhận được, gần như mới tinh. Mình ăn được giá 2150k, quá hời. Có anh chuyên live vui tính",,,,,,,Positive,,,,
"Có phẩy ở vỏ, nhưng chắc là hàng mới, đã khui seal cài TV, đang ở hyperos v816",,,,,,,,,,Positive,
Chx trải nhiệm được hết nhưng ok,,,,,,,,,,Positive,
"Màu sắc: Xanh lá giao diện dễ sử dụng, màn hình rõ ràng và sáng, loa rõ ràng và to, thời lượng pin lâu dài,",Positive,,,Positive,,,,,,Positive,
"Nhóm màu: White 
Dung lượng lưu trữ: 256gb nhận được hàng đúng hẹn, năm nay lazada làm việc quá chất. Canh mãi mua được mỗi con màu trắng, màu vàng không mua được",,,,,Positive,,,,Positive,,
"Đúng với mô tả: Gửi sai màu 
Chất lượng sản phẩm: Máy cũ,không mượt, bắt wifi rất yếu xem đánh giá thấy 4.9 sao cũng tin tưởng mua nhưng lại không vừa ý chút nào😪😪1tr mua máy chính hãng cũ dòng khác còn tốt hơn",,,Negative,,,,,,Negative,,
Không lên pin,Negative,,,,,,,,,,
Ảnh chụp tối bị noise. Camera bị ám vàng khi thiếu sáng. Sạc pin lâu đầy. Chụp ảnh trong nhà cực tệ. Pin xài lèo tèo cả ngày phải sạc 2 lần. Đóng gói chỉ có bọc nilông,Negative,Negative,,,,Negative,,,,,
"Chất lượng sản phẩm: Cũng cũng 
Đúng với mô tả: Đúng với mô tả ảnh là của em mình mua cái khác và video là từ mình lấy của bạn khác, điện thoại sử dụng ổn nha mọi người, nhân viên nhiệt tình nhma lâu lâu hay bị mất kết nối mạng",,,,,,,,Positive,,,
"Hàng chuẩn chính hãng samsung, kích hoạt bảo hành đúng ngày đặt mua. Đóng gói cẩn thận.",,,,,,Positive,,Positive,,,
Máy tốt y như mới khoảng 95%. Máy có đóm trắng nhỏ trên màn hình. Chắc đã thay màn.,,,,Negative,,,,,,,
Bao bì đóng gói có tem chống hàng giả good,,,,,,Positive,,,,,
