data,Battery,Camera,Performance,Display,Design,Packaging,Price,Shop_Service,Shipping,General,Others
"Nhóm màu: pink 
Dung lượng lưu trữ: 128gb chất lượng camera ấn tượng!, độ phân giải màn hình tuyệt vời.,",,Positive,,Positive,,,,,,,
vết nứt lưng máy dài quá,,,,,Negative,,,,,,
"Thiết kế cầm nắm khá vừa tay, còn độ bền thì cần thời gian mới biết được.",,,,,Neutral,,,,,,
variation3: mỹ 2 sim 99% 128gb mua máy 99% mà nhận được máy ngoại hình quá xấu. máy này chỉ đáng 95%. mới nhận máy nhưng không hài lòng về ngoại hình. còn để test thêm các chức năng bên trong,,,,,Negative,,,,,,
Thiết kế sản phẩm có kiểu dáng cơ bản và vừa vặn với tay cầm.,,,,,Neutral,,,,,,
"tên sản phẩm: xiaomi mi 11 lite 
Nhóm màu: đen hình thức còn đẹp .máy đã mở nắp lưng chứ không đúng hàng chưng bày. góc chó trầy nhẹ . chất lượng ban đầu thấy được còn sau chưa biết .",,,,,,,,,,Neutral,
"Màn hình loạn cảm ứng ổn không có. Thỉnh thoảng màn hình tự nhảy loạn xạ, không bấm mà máy tự thao tác.",,,,Negative,,,,,,,
"Dung lượng lưu trữ: 8 + 256 gb thiết kế mượt mà, hoàn hảo cho người sử dụng hiện đại, màn hình lớn, tuyệt vời cho việc tiêu thụ đa phương tiện, cửa hàng rất nhiệt tình, trả lời mọi thắc mắc với thái độ rất tốt. chưa biết máy có bền không nhưng mua hàng gặp được cửa hàng tốt và uy tín là mừng rồi, cảm ơn cửa hàng và đội ngũ vận chuyển, ảnh chỉ mang tính chất nhận xu thôi",,,,Positive,Positive,,,Positive,,,
Giá sản phẩm phản ánh đúng thông số kỹ thuật. Hộp đựng sản phẩm bao gồm thân máy và cáp sạc.,Neutral,,,,Neutral,Neutral,Neutral,,,,
Dung lượng lưu trữ: 8+ 128gb sản phẩm chất lượng cảm ơn cửa hàng nhiều ,,,,,,,,,,Positive,
Máy quá tệ giật giật nhảy loạn xạ hết,,,Negative,,,,,,,,
"Nhóm màu: vàng đồng 
Phân loại sản phẩm: không sạc tốt",,,,,,,,,,Negative,
Màn hình hiển thị ở độ phân giải tiêu chuẩn của dòng sản phẩm này.,,,,Neutral,,,,,,,
Lần đầu mua sản phẩm có giá trị lớn trên đây cũng lo với sợ. Nhưng khi nhận hàng thấy rất yên tâm. Máy mới bóc đập hộp chính hãng. Đáng tin cậy,,,,,,,,,,Positive,
"giao hàng trễ không báo, đóng gói túi nhựa yếu. camera phóng to kém, pin kém quảng cáo.",Negative,Negative,,,,Negative,,,Negative,,
Máy chất lượng quá kém .Dùng được vài hôm hỏng hẳn không lên nguồn . Mọi người không nên mua,,,,,,,,,,Negative,
không xem phim được.máy.chạychậm.mau.nóng.máy,,,,,,,,,,Negative,
"giao hàng nhanh, đóng gói kĩ, điện thoại redmi note 14 màu đen đẹp, sử dụng mượt, sử dụng tốt các tác vụ cơ bản.",,,Positive,,Positive,Positive,,,Positive,,
Máy mới mà làm sao vậy cửa hàng? chưa gì đã trầy vỏ... Đề nghị kiểm tra lại nhé 0373534800,,,,,Negative,,,,,,
"cửa hàng gói hàng kỹ, điện thoại cầm nhẹ tay, sử dụng mượt, mình mua tặng phụ huynh nên cần máy chính hãng như này là quá tuyệt vời, tầm phân khúc 3-4 củ chính hãng thì con spark 40 này vả bốp bốp hết 🤣🤣",,,Positive,,,Positive,Positive,,,,
đóng hàng thiếu hướng dẫn camera thiếu chi tiết shipping phí cao,,Negative,,,,Negative,,,Negative,,
"Tính năng nổi bật: hàng đẹp, đúng như quảng cáo",,,,,Positive,,,,,,
"Điện thoại nokia vẫn là tốt nhất ạ, loa to, pin khỏe, có 4g, rất phù hợp với ông bà ạ.",Positive,,,,,,,,,Positive,
Cửa hàng hổ trợ nhanh những thắc mắc,,,,,,,,Positive,,,
"Pin tụt nhanh khi có cuộc gọi dài, không hài lòng.",Negative,,,,,,,,,,
Pin ảo. Không đúng với thông số kỹ thuật. Nóng máy. Pin tụt nhanh. Máy nóng rát. Hiệu năng kém. Đóng hàng méo mó. Ship chậm,Negative,,Negative,,,Negative,,,Negative,,
Sản phẩm: hàng lỗi hoặc bị hư hỏng máy rất lag,,,Negative,,,,,,,,
"Màn có vết bảo đảm 'không lỗi' điểm chết, xem phim khó chịu,",,,,Negative,,,,,,,
"Nhóm màu: pink chuẩn seal , giao hàng hơi lâu tí nhưng xứng đáng",,,,,,,,,Positive,,
"Nhóm màu: desert 
Dung lượng lưu trữ: 256gb 🔋 
Thời lượng pin: tốt 📸 
Chất lượng camera: chính hãng miễn bàn ⚡ 
Hiệu suất:hàng new rất tốt tin tưởng cửa hàng bán chính hãng",Positive,Positive,Positive,,,,,,,,
"Color: đen-xl tuyệt vời cho phong cách đường phố, vật liệu chất lượng cao, vẻ ngoài đơn giản và đẹp trai, thiết kế phong cách và hợp thời trang, bền và lâu dài, dễ phối đồ và linh hoạt, thời trang hàn quốc hợp thời, hiện đại và thời trang,",,,,,,,,,,,Neutral
"Chất lượng sản phẩm: tốt 
Tính năng nổi bật: màn hình cong đẹp 
Đúng với mô tả: đúng theo mô tả màn hình đẹp... Chất âm tốt... Mỏng nhẹ đẹp...",,,,Positive,Positive,,,,,Positive,
"10 điểm cho sự nhiệt tình của cửa hàng giao hàng đúng mẫu, đổi trả cũng dễ chịu máy bắt wf nhanh, mạnh.",,,,,,,,,Positive,,
Màu sắc: xám 8g/128g màn hình đẹp không ám khung máy hơi trầy xước nhưng không sao với thông số cấu hình này giá là quá ngon .........vv.....,,,,Positive,Positive,,Positive,,,,
điện thoại sử dụng còn gần 50% pin nhưng vẫn bị sập nguồn liên tục bảo đổi cho cái khác thì lấy lý do này lý do nọ cố ý không muốn đổi cho khách hàng,Negative,,,,,,,Negative,,,
ngoại hình: máy cũ trầy xước nhẹ tối,,,,,Negative,,,,,,
Color family: random color sản phẩm: Máy mới 99%. Cửa hàng cũng có test giúp trc khi gửi như lời mình yêu cầu. Mua về cho nhóc tập nhắn tin zalo và liên lạc với mẹ trong vài trường hợp cần thiết. Cửa hàng làm ăn uy tín nhé.,,,,,,,,,,Positive,
"Chip A16 trên Iphone , 256gb lưu trữ bộ nhớ trong, dùng làm việc văn phòng.",,,,,,,,,,Neutral,
pin chỉ dùng được 3.5 giờ liên tục. máy nặng hơn quảng cáo. tốc độ mở ứng dụng lâu. đóng gói bị rách hộp bên ngoài. shipper thái độ khó chịu,Negative,,,,Negative,Negative,,,Negative,,
Mình không hi vọng ở máy 1 triệu mặc dù máy rất mượt nhưng cửa hàng lại lừa mình sản phẩm 256 gb sau khi mình kiểm tra thấy mấy đã kick 256 gb còn ram thật chỉ có 128 gb mình hi vọng cửa hàng đưa ra lời giải thích,,,Negative,,,Negative,,Neutral,,,
Sản phẩm có mức giá tương đương các máy khác cùng phân khúc. Điều khoản bảo hành được ghi rõ trong phiếu đi kèm.,,,,,,,Neutral,Neutral,,,
Sản phẩm được đóng gói theo tiêu chuẩn của bên giao hàng.,,,,,,Neutral,,,,,
màu máy: vàng gôn mới 99% máy tốt nha cửa hàng bán hàng uy tín ak .đúng máy mình cần . quan trọng là sài ổn .giá cả hợp lý .bin sử dụng cũng lâu nè cửa hàng uy tín mình sẽ giới thiệu ủng hộ cửa hàng nè .giao hàng cung nhanh thận thiện nè,,,,,,,Positive,,Positive,,
Điện thoại chỉ cho trẻ em chơi chứ không lên mạng được cửa hàng lừa đảo.,,,,,,,,,,Negative,
"Nhóm màu: desert 
Dung lượng lưu trữ: 256gb tốt không có gì để chê",,,,,,,,,,Positive,
"Đúng với mô tả: đúng với mô tả 
Chất lượng sản phẩm: pin tụt hỏi nhanh 
Tính năng nổi bật: bộ nhớ khủng lướt mượt mọi thứ đều tốt.pin tụt xuống nhanh",Negative,,,,,,,,,,
Săn sale đêm 14/2 3 củ khoai an ủi tuỏi thân vì fa ở nhà lên sàn bỏ công săn có con chơi game hết năm mong có crush,,,,,,,,,,,Neutral
Màu: đen dòng máy: iphone x/xs/xsmax mua đen đây trắng,,,,,,,,,,Neutral,
"Nhóm màu: pink 
Dung lượng lưu trữ: 128gb tính năng: tốt chất lượng: tốt chất liệu: tốt nhân viên lazada hỗ trợ rất nhiệt tình, tỉ mỉ. Đóng gói rất cẩn thận! hàng chuẩn chính hãng. Mua trên lazada còn rẻ hơn mua tại cửa hàng. Lại còn được trả góp 0%",,,,,,Positive,Positive,,Positive,,
"Tồi tệ không khớp không nổi bật hiệu năng lag game. Chăm sóc khách hàng không giải quyết.,",,,Negative,,,,,Negative,,,
"Máy mới đầm tay sử dụng mấy ngày chưa thấy gì, máy ổn",,,,,Positive,,,,,,
"Máy hơi lag xíu, vuốt không ăn cho lắm nhưng làm máy phụ nghe gọi thì cũng được, màu không sáng không đẹp lắm",,,Negative,,Negative,,,,,,
Màu sắc: trắng tạm chấp nhận được,,,,,,,,,,Neutral,
"Canh mây là món canh được nấu từ trứng gà đánh tan (giống như trứng trong món trứng hấp hay trứng chưng), sau đó được rưới từ từ vào nồi nước canh đang sôi để tạo thành từng mảng mỏng, mềm mại như… mây trôi. Thường canh có rau xanh như cải bó xôi, rau ngót, mồng tơi, hoặc thì là, và có thể có thịt băm, tôm băm nhỏ tùy khẩu vị.",,,,,,,,,,,Neutral
Hàng đẹp nhưng sau 3 hôm thì pin tụt nhanh lắm,Negative,,,,Positive,,,,,,
Giá bán nằm trong phân khúc phổ thông; bảo hành theo quy định của nhà sản xuất.,,,,,,,Neutral,Neutral,,,
Shop tư vấn đúng thông tin sản phẩm. Hiệu năng thì mình sẽ đánh giá sau khi dùng một thời gian.,,,Neutral,,,,,Neutral,,,
Tệ khác kém chăm sóc kh trả lời qua quýt. Camera focus chậm ì.,,Negative,,,,,,Negative,,,
"Nhóm màu: black 
Dung lượng lưu trữ: 256gb máy đẹp, giao hàng siêu nhanh",,,,,Positive,,,,Positive,,
"Nhóm màu: đen thời gian giao nhanh, đóng gói cẩn thận, còn khá mượt, tuy nhiên nạp pin không vào điện, không có cáp sạc kèm theo, đặt màu đen cửa hàng lại giao màu vàng. Để khuyến khích cho ahop, vẫn tạm chấm 5*",Negative,,Positive,,,Positive,,,Positive,,
"Chất lượng sản phẩm: tốt 
Tính năng nổi bật: nhẹ 
Đúng với mô tả: đúng màu hồng đẹp, bánh bèo mới sử dụng được 2 ngày nên chưa test được pin ổn so với tầm giá mọi người nên mua nhé",Positive,,,,Positive,,,,,,
"Tính năng nổi bật: chơi game 
Chất lượng sản phẩm: rất tốt 
Đúng với mô tả: đúng chơi game rất mượt, gần như không có hiện tượng tụt fps, chỉ là tốc chiến không lên được 90 nhưng luôn cố định ở 75, chỉ có mạng lag chứ fps vẫn xanh",,,Positive,,,,,,,,
"Làm ăn gian dối, bán điện thoại không sử dụng được mọi người không nên mua",,,,,,,,,,Negative,
sử dụng vài hôm tự tắt nguồn cmn.,,,,,,,,,,Negative,
Chưa biết mức độ hỗ trợ khi cần bảo hành; cần trải nghiệm thực tế.,,,,,,,,Neutral,,,
"Màu sắc: xanh dương 
Phân loại: likenew 99% chất lượng: tốt",,,,,,,,,,Positive,
"Chất lượng sản phẩm: bình thường 
Đúng với mô tả: không đúng 
Tính năng nổi bật: không có máy này chỉ sử dụng 1 sim vật lý, sim còn lại bị lock bởi nhà mạng t-mobile của mỹ. Cửa hàng mô tả mập mờ, đơn không cho đồng kiểm, nên bị dính bẩy, không thể trả hàng. Nhu cầu mình sử dụng 2 sim. Ai mua lại máy, mình bán rẻ cho, lh 0822712761.",,,,,,,,,,Negative,
"hàng đẹp chất lượng tốt đảm bảo, giao nhanh, cửa hàng uy tín quá! giá rẻ nữa quá tuyệt vời.",,,,,Positive,,Positive,,Positive,,
"Tệ thất hứa pin hao nhanh, chăm sóc thờ ơ",Negative,,,,,,,Negative,,,
"camera chụp hình quay phim không nét (app cho thông số cam 16/16, không phải 48/16 như của f11) khả năng cao, điện thoại đã được pháp sư bùa phép, và định trả hàng. Nhưng rồi giữ lại, sử dụng nó làm điện thoại dự phòng.",,Negative,,,,,,,,,
"Nhóm màu: natural 
Dung lượng lưu trữ: 256gb mặc dù có chút vấn đề liên quan giao hàng, trải nghiệm giao hàng thực sự tệhiệu suất máy ảnh ấn tượng, ⚡ 
Hiệu suất:mạnh 📸 
Chất lượng camera: tốt 🔋 
Thời lượng pin: tốt",Positive,Positive,,,,,,,Negative,,
"Màu sắc: đen 8g/128g máy có vẻ đang thay lưng hơi ộp ẹp, lưng hàng lô nên hơi lởm, nhưng giá cũng tạm",,,,,Negative,,Neutral,,,,
"Tốt lắm nha giao hàng nhanh , đáng mua trong tầm giá",,,,,,,Positive,,Positive,,
"Mua về thì chơi bình thương nhé nhưng mà mình chơi được tầm 1 tiếng cái nó bị màu xanh rồi tầm 15p nó lên lại, mình thì bị dẫy hoài à còn mấy máy khác thì mình kh biết nữa😅",,,Negative,,,,,,,,
"Tính năng nổi bật: không 
Chất lượng sản phẩm: tốt 
Đúng với mô tả: đúng hàng mới keng, đang test chưa phát hiện lỗi gì, sử dụng có bền không chờ thời gian nữa kết luận, cho cửa hàng 5 sao, hàng mà bền lần sau sẽ ghé lại tiếp",,,,,Positive,,,,,,
Đồng nát quá hơi thất vọng,,,,,,,,,,Negative,
sơn bong tróc hàng khác với hình ảnh sạc chậm. liên hệ bảo hành thì phải chờ cả tuần mới có người trả lời,,,,,Negative,,,Negative,,,
"Màu sắc: màu đen ( hộp) máy tốt, hàng chuẩn xịn y mô tả, cửa hàng hỗ trợ nhiệt tình",,,,,,,,Positive,,,
"Pin kém. Mô tả pin trâu là sai sự thật. Hiệu năng lẹt đẹt. Pin sử dụng không được 5 tiếng. Máy chậm, mở app lâu. Đóng gói mỏng. Ship chậm, không thông báo",Negative,,Negative,,,Negative,,,Negative,,
Hàng giao nhanh. Đóng gói cẩn thận. Nói chung là tốt. Còn chất lượng thì mới sử dụng nên chưa biết,,,,,,Positive,,,Positive,,
"Màu sắc: vàng chất liệu bền và chắc chắn, loa rõ ràng và to, thiết kế nhỏ gọn và dễ mang theo,",,,,,Positive,,,,,Positive,
giao chậm nên bỏ hình thức giao hoả tốc thì hơn,,,,,,,,,Negative,,
Giả dối không đúng sự thật,,,,,,,,,,Negative,
thật sự chỉ mong là được con màn zin cin lại như nào cũng được chỉ mong hàng zin thôi nhưng mua về khá thất vọng khi đấy chỉ là màn linh kiện mà tất cả ở đây đã được thay thế linh kiện rồi mặt lưng màn thay rồi như mình khá thích cái lắp mặt lưng như này vì 2 màu vàng với xanh hợp lại cũng tốt nhưng lc mở ra thì bị nứt 1 mép kính nhưng không đáng kể nên cho cửa hàng 3s th nếu được màn zin thì cho 5s,,,,,,,,,,Negative,
điện thoại đẹp cầm nhẹ tay mà thấy nó bị chậm lướt qua lại hoặc mở thấy nó chậm mua cho ba mẹ nghe gọi không thì ổn,,,,,Positive,,,,,,
"Tính năng nổi bật: mới mượt mà 
Chất lượng sản phẩm: tốt 
Đúng với mô tả: đúng điện thoại máy mới tin đẹp lắm mọi người ơi, mình ở long an đã mua bên cửa hàng cái này nữa là cái thứ 3 rồi, máy nào cũng tốt hết cửa hàng uy tín tin cậy sẽ giới thiệu bạn bè mua điện thoại bên cửa hàng nữa, cảm ơn cửa hàng đã gói hàng kỹ lưỡng và chế độ bảo hành tốt",,,Positive,,Positive,Positive,,Positive,,,
"Hay lỗi vặt đúng mẫu hiệu năng chán. Máy hay bị văng app, báo lỗi cho cửa hàng thì cửa hàng bảo do mình sử dụng không cẩn thận.",,,Negative,,,,,Negative,,Negative,
hàng lỗi mà vẫn bán.nguồn tự tắt.,,,,,,,,,,Negative,
Chất lượng ảnh chụp từ camera ở mức đủ dùng để lưu trữ khoảnh khắc hàng ngày.,,Neutral,,,,,,,,,
"Chất lượng sản phẩm: đầy đủ phụ kiện 
Đúng với mô tả: tốt 
Tính năng nổi bật: chiến hết lq tốc chiến pubg max setting 60fps dimensity 8400 ultra chơi game tốt tác vụ mượt bị cái hơi nóng, chip không có nhân tiết kiệm pin nên pin không trâu lắm",Negative,,,,,,,,,,
Máy mới mà giật lag không sử dụng được,,,Negative,,,,,,,,
"Camera tệ hại không giống hình ảnh quảng cáo chụp ảnh mờ, sai màu. Mình mua máy chủ yếu vì thấy cửa hàng đăng ảnh chụp đẹp, ai dè nhận về chụp thử thì ảnh vừa nhiễu hạt, màu sắc thì nhợt nhạt. Chụp đêm thì bệt thành một cục, chả thấy chi tiết gì cả. Đúng là một cú lừa.",,Negative,,,,,,,,,
"Tính năng nổi bật: full 
Chất lượng sản phẩm: tuyệt 
Đúng với mô tả: đúng giao hàng nhanh, shiper thân thiện. Hình ảnh mang tính chất minh hoạ để nhận xu sẽ ủng hộ cửa hàng cho những lần sau",,,,,,,,,Positive,,
Mua tặng 20/10 bạn gái mê luôn 😉 cảm ơn shop nhiều.,,,,,,,,,,Positive,
"Lỗi phần mềm thiếu tài liệu camera trước mờ, pin tụt nhanh. Máy hay bị treo và khởi động lại, không có sách hướng dẫn đầy đủ như quảng cáo, camera selfie thì mờ như có sương mù.",Negative,Negative,,,,,,,,,
Nhóm màu: xanh khâu đóng gói quá tệ. Thùng carton quá mỏng. Đặt 2 cây nhận móp đủ 2 cây,,,,,,,,,,,Neutral
"Nhóm màu: pink 
Dung lượng lưu trữ: 128gb tính năng sạc nhanh, màn hình sắc nét, sang trọng và thanh lịch, giá trị tuyệt vời cho số tiền, các tính năng đổi mới,",Positive,,,Positive,Positive,,Positive,,,,
"Bin thì không dùng được lâu, gọi nghe không rõ, điện thoại cửa hàng thì không bắt máy",Negative,,,,,,,Negative,,Negative,
"Đúng với mô tả: lừa đảo 
Tính năng nổi bật: không co chuông nhanh hêt pin 
Chất lượng sản phẩm: tồi tệ
Không co chuông may nay",Negative,,,,,,,,,,
"Phiên bản: ram 6/128gb sản phẩm được bao bì đóng gói cẩn thận, chắc chắn. Máy tính bảng này mới 100%, chạy rất mượt mà, êm đềm. Rất cám ơn cửa hàng. Giao hàng nhanh chóng xin được tặng cửa hàng năm sao . Xin cám ơn em giao hàng",,,Positive,,,Positive,,,Positive,,
Em săn được giá 1tr108 là quá hời rồi ạ còn chưa tới 1tr2 nhưng chất lượng thấy ổn ạ máy mượt mà nhưng vẫn cần sử dụng thêm✍️💗,,,,,,,Positive,,,,
giá sản phẩm được điều chỉnh theo chương trình khuyến mãi,,,,,,,Neutral,,,,
"hiệu năng xử lý chậm, đóng gói không khóa chặt. camera selfie làm mắt đỏ, ship thiếu thông báo.",,Negative,Negative,,,,,,Negative,,
"thất vọng không đúng pin chỉ sử dụng được 2 tiếng, sạc lâu đầy,",Negative,,,,,,,,,,
Màn hình lô không sử dụng nổi. Pin thì sử dụng được 3 tiếng. Nói chung là ném đi không sử dụng được ,Negative,,,Negative,,,,,,,
"Variation3: clear compatibility by mẫu máy: iphone 14 promax giao hàng nhanh. Cũng dễ dán thôi. Quên không chụp hình rồi, up đại lấy xu. Cảm ơn cửa hàng.",,,,,,,,,Positive,,
Phiên bản hệ điều hành đi kèm máy là Android 14.,,,,,,,,,,Neutral,
Điện thoại lắp sms nhưng không gọi được không có lần sau mua của hãng này nữa hãy tránh xa ra,,,,,,,,,,Negative,
"Tính năng nổi bật: không 
Đúng với mô tả: không sản phẩm: sản phẩm không như mô tả không đúng với mô tả vô sim sử dụng không được 🙅🙅🙅🙅❌❌❌❌❌ dõm",,,,,,,,,,Negative,
"Thất vọng không đúng thông số ram ảo, đa nhiệm kém,",,,Negative,,,,,,,,
"Chất lượng sản phẩm: tốt 
Đúng với mô tả: chính hãng cửa hàng bán rẻ hơn so với những cửa hàng khác mình mua được rẻ hơn 500k",,,,,,,Positive,,,,
Đây là máy tàu.không giống quảng cáo.đặt hàng màu xanh giao màu bạc.trải ngiệm tệ.máy đểu,,,,,,,,,,Negative,
Hiệu năng tốt. Pin sử dụng được gần một ngày với các tác vụ thông thường.,Positive,,Positive,,,,,,,,
"Đúng với mô tả: đúng 
Tính năng nổi bật: nhỏ gọn cầm sướng tay 
Chất lượng sản phẩm: tốt, nhưng màn hình hơi mờ, load hơi chậm tuy vậy nhưng xem video vẫn rất sắc nha, mọi người nên mua làm điện thoại dự phòng. Xem được cái youtube, bàn phím vừa phải bấm vẫn được nha. Đủ các nút như điện thoại to luôn 😛😛😛",,,,Negative,Positive,,,,,,
"Chất lượng sản phẩm: tốt 
Tính năng nổi bật: nhỏ gọn , sử dụng tốt 
Đúng với mô tả: đúng chòi oi nói chung là nó xịn lắm í nhận xong mê ẻm quá chừng",,,,,Positive,,,,,,
Giá bán được niêm yết trên website,,,,,,,Neutral,,,,
"Màu sắc: đen 
Phân loại: không hộp (mới 100%) điện thoại mà đóng gói quá cẩu thả😖",,,,,,Negative,,,,,
"Giao hàng nhanh máy chính hãng. New seal, cầm nhẹ tay màn hình 120hz mượt. Màu ổn trong tầm giá. Hơi nhiều app rác không xóa được. :3",,,,,,,Positive,,Positive,Negative,
hình ảnh và video chỉ mang tính chất nhận xu thôi không liên quan đến sản phẩm này.,,,,,,,,,,,Neutral
"Đóng gói sơ sài. Không, hàng dễ vỡ mà gói bằng túi bóng. Không có, chỉ thấy lỏng lẻo. Hộp bị rách do gói hàng ẩu, máy không được bọc kĩ, may mà máy không sao. Chăm sóc khách hàng rất khó liên lạc",,,,,,Negative,,Negative,,,
Mình chưa có nhu cầu sử dụng đến dịch vụ bảo hành nên chưa tìm hiểu về quy trình.,,,,,,,,Neutral,,,
Nhóm màu: màu vàng chất lượng:quá tệ,,,,,,,,,,Negative,
Hình ảnh và video mang tính chất nhận xu. Đánh giá sản phẩm tốt,,,,,,,,,,Positive,
nút home ở giữa bị hỏng không ấn được. không lắm được sim. máy phụ đề lm shopee nên thôi chấp nhận,,,,,,,,,,Negative,
Bao bì chặt chẽ và logistics nhanh chóng. Microphone cho 4 người sẽ không bị ngắt kết nối và âm thanh có thể được nhận rõ ràng.,,,,,,Positive,,,Positive,,
"Nhóm màu: black 
Dung lượng lưu trữ: 128gb ⚡ 
Hiệu suất:màn hình sống động,",,,,Positive,,,,,,,
"Về hiệu năng, tôi sẽ có đánh giá sau. Phần mềm thì đúng phiên bản được quảng cáo.",,,Neutral,,,,,,,Neutral,
Hàng chất lượng nha. Cửa hàng uy tín. Shiper thân thiện. Video nhận xu. Cảm ơn mọi người nhiều!,,,,,,,,,Positive,,
"Nhóm màu: đen 
Phân loại sản phẩm: pin ảo không đúng với nhà sản xuất công bố, quay video chút xíu mà hết pin rồi, trãi nghiệm rất tệ.",Negative,,,,,,,,,,
"Ship chửi khách , giao hàng sai địa chỉ với yêu cầu, cãi nhau tay đôi với khách ,đề nghị ngưng hợp tác vĩnh viễn với tài xế",,,,,,,,,Negative,,
Tốt hợp túi tiền đăng đặt thêm 1 cái nữa máy to đẹp pin trâu .liên quân tốt không phải bàn,,,Positive,,,,Positive,,,,
Hiệu năng tồi. Mô tả hiệu năng cao là lừa đảo. Pin sạc chậm. Chơi game giật tung chảo. Pin sạc 4 tiếng mới đầy. Đóng gói không có hộp ngoài. Ship trễ 2 ngày,Negative,,Negative,,,Negative,,,Negative,,
"cửa hàng mall lớn của apple mà đóng gói hàng rất sơ sài và mỏng manh luôn, thậm chí dán keo còn không hết được các mép, các góc hở của hộp, cũng không đánh dấu hàng giá trị cao, làm shiper vứt lăn lóc, bị coi như mấy món vài chục không.",,,,,,Negative,,,Negative,,
"Nhóm màu: đen thời lượng pin lâu dài, chất lượng camera tuyệt vời để ghi lại những khoảnh khắc, chất lượng camera tuyệt vời để ghi lại những khoảnh khắc,",Negative,Positive,,,,,,,,,
"máy mới tinh , cảm biến nhậy , tải dữ liều rất nhiều nhưng vẫn không lag ( video test sau khi tải dữ liệu ) dung lượng thật chỉ 128gb ram 8gg, cảm thấy hài lòng tháng sau có thể ghé mua thêm 1 con",,,,,,,,,,Positive,
"Chất lượng sản phẩm: máy đẹp như trên ảnh 
Đúng với mô tả: màu xanh dương cửa hàng giao hàng nhanh chóng, cảm ơn",,,,,Positive,,,,Positive,,
"Nhóm màu: white 
Dung lượng lưu trữ: 256gb nhận được hàng đúng hẹn, năm nay lazada làm việc quá chất. canh mãi mua được mỗi con màu trắng, màu vàng không mua được",,,,,Positive,,,,Positive,,
"Cửa hàng uy tín có tâm. Em thật may mắn khi mua đúng nơi đúng chỗ. Cửa hàng giao hàng nhanh gọn lẹ. Đóng gói cẩn thận chất lượng tuyệt vời lắm nè. Em dùng mà ai nhìn vào cũng khen , họ còn nhờ mua mua hộ nữa.",,,,,,Positive,,,Positive,,
Hình ảnh mang tính chất nhận xu đi mình không quay lại video. Cảm ơn cửa hàng đã giao đúng hàng,,,,,,,,,,Positive,
"Tính năng nổi bật: điện thoại thông minh 
Chất lượng sản phẩm: tốt 
Đúng với mô tả: đầy đủ phụ kiện hàng giao nhanh, đóng gói kỹ với 2 lớp chống sốc",,,,,,Positive,,,Positive,,
"Shop có cung cấp số điện thoại hỗ trợ, mình chưa có dịp liên hệ.",,,,,,,,Neutral,,,
đặt màu xanh giao màu tím. nhắn tin giải quyết nhưng không trả lời. trả lời qua loa đúng 1 lân. làm việc ẩu thả không đảm bảo cho khách. làm ăn không uy tín gì hết. anh em đặt sản phẩm bên cửa hàng này cân nhắc nha,,,,,,,,Negative,,,
"Xinh lắmmmm luônnnnn bé xíu à mà đáng tiền đó, mỗi tội sử dụng lâu tí nó lag và nóng máy luôn, cửa hàng tư vấn rất rất nhiệt tình nhé!",,,Negative,,Positive,,,Positive,,,
Máy như hình câu hình ổn pin và camera đủ sử dụng có điều bắt sóng hơi kém chổ cảm vân tay hơi lỏng màn hình thỉnh thoảng bị đơ do máy nóng khá là nhanh nó chung là tầm tiền này không yêu câu hơn được,Positive,Positive,,Negative,,,Neutral,,,,
màn thay vỏ thay cam trược không có,,Negative,,,,,,,,,
tú bà ah e thấy nó cũng có mặt tốt và có ích cho xã hội và các bạn đọc bài này không có gì là lạ đâu mà phải,,,,,,,,,,,Neutral
Thời gian giao hàng phụ thuộc vào địa chỉ người nhận. Mức giá niêm yết không bao gồm phụ kiện mua thêm.,,,,,,Neutral,Neutral,,Neutral,,
"Thiết lập ban đầu rườm rà, hay lỗi xác thực. Khác với mô tả plug & play. Tính năng đồng bộ cloud thất thường. Mất giờ để sync, chăm sóc khách hàng chỉ hướng dẫn chung",,,,,,,,Negative,,Negative,
"Nhóm màu: black 
Dung lượng lưu trữ: 128gb màn hình sống động, hiệu suất mượt mà, thiết kế tuyệt đẹp, giá trị tuyệt vời cho số tiền bỏ ra,",,,Positive,Positive,Positive,,Positive,,,,
Sản phẩm: sản phẩm chất lượng kém hàng đã sử dụng rồi. Chất lượng pin kém nhanh hết pin... Hàng quá dỏm ??? xin bái biệt!!,Negative,,,,,,,,,,
"Camera sau thiếu chi tiết, ảnh nhiều noise. Màu sắc lệch so với mẫu. Night mode xử lý thô, phải chỉnh tay mới tạm ổn",,Negative,,,,,,,,,
"Nhóm màu: vàng 
Dung lượng lưu trữ: 16gb máy tốt cửa hàng trả lời nhanh. Tư vấn nhiệt tình ạ. Sử dụng làm máy phụ tốt hoặc mua máy cho bố mẹ sử dụng tốt ạ. Cảm ơn cửa hàng. Chúc cửa hàng buôn may bán đắt ạ ^^",,,,,,,,Positive,,,
"Chất lượng sản phẩm: tốt 
Đúng với mô tả: tốt 
Tính năng nổi bật: chưa kpma máy mới, đẹp, xài ổn",,,,,Positive,,,,,,
"Tính năng nổi bật: nghe gọi 
Chất lượng sản phẩm: tốt 
Đúng với mô tả: tốt
Cửa hàng giao hàng nhanh nguyên tem mác giá sale 14tr1. màu xanh đẹp cảm ơn cửa hàng bọc kĩ các thứ",,,,,,Positive,,,Positive,,
