data,Battery,Camera,Performance,Display,Design,Packaging,Price,Shop_Service,Shipping,General,Others
"Hơi đắt mà ngoại hình chán quá, mặt lưng xước nhẹ khắp nơi, nhìn không ưng mắt",,,,,Negative,,Negative,,,,
"Hàng nguyên xi, full hộp, đúng mẫu, đẹp ,test thử,mượt, OK, rất rất hài lòng, đủ phụ kiện đi kèm,không có gì để chê hết, cảm ơn cửa hàng!",,,Positive,,Positive,,,,,,
"bắt wifi hơi kém, lưng máy cảm giác hơi khó nói nhưng khác tốt so với giá tiền (nên mua)",,,,,,,Positive,,,,
quá tuyệt vời nên mua.ban đầu mình không tính mua tuy rẻ mà sợ.. nhưng nhận hàng quá là ưng ý.. mình đánh giá cho những ai suy nghĩ mua hoặc không.vì trước khi mua mình đều xem đánh giá.. này là quá là rẻ mà sử dụng pin tốt quá là tốt luôn.. nên mua nhé mọi người.nao tốt thì mình nên chia sẻ cho mọi người cùng mua nhé,Positive,,,,,,Positive,,,,
màu máy: màu đen sản phẩm: samsung a50s 4/64gb lần đầu tiên mua máy trên cửa hàng nhận máy về ưng ý lắm máy còn mới sử dụng rất là tốt quan trọng là phù hợp với giá tiền mình bỏ ra mà chất lượng thì cũng rất là ưng ý mọi chức năng đều rất là tốt cửa hàng tư vấn nhiệt tình mình sẽ ủng hộ thêm lần sau nha tặng cửa hàng 5 sao chúc cửa hàng mua may bán đắt cảm ơn cửa hàng,,,,,,,Positive,,,,
"Variation3: mỹ 2 sim 128gb 95% tính năng: tốt chất lượng:90% móp khung khá nhiều và nặng gần bút spen chất liệu:nói chung săn được giá 4tr3 là ổn, hình thức hơi xấu tý nhưng đeo ốp lưng cũng đỡ phản cảm, màn hình đẹp không ám ố đúng như mô tả của cửa hàng đánh giá 5 sao để cửa hàng có động lực bán hàng",,,,Positive,Negative,,Positive,,,,
"Thiết lập ban đầu rối, nhiều bước báo lỗi. Khác với mô tả plug & play. Tính năng đồng bộ tài khoản hay lỗi. Chăm sóc khách hàng chỉ gửi link chung, mất thời gian",,,,,,,,Negative,,,
"máy đẹp sản phẩm nguyên seal, khách có thể tự bốc seal hoặc không tùy ý. sản phẩm bảo hành 18th trên toàn quốc, vận chuyển trong ngày hoặc ra cửa hàng lấy điều được. nhân viên hỗ trợ nhiệt tình lắm.",,,,,,Positive,,Positive,Positive,,
"Ngoại hình hơi xấu tầm 96% , mọi chức năng bình thường,lần thứ 2 mua hàng tại shopp,",,,,,Negative,,,,,,
"Máy nhận nguyên vẹn, như thông tin được gắn nhãn",,,,,,Neutral,,,,,
"Thất vọng kinh khủng , không có chữ zum 10x camera luôn. Camera cao nhất 12px. Không có 108px đâu",,Negative,,,,,,,,,
Hiệu năng của máy ở mức có thể đáp ứng các nhu cầu sử dụng thông thường.,,,Neutral,,,,,,,,
Hiệu năng lag khi mở nhiều tab. Đóng gói lỏng lẻo phụ kiện rơi vãi. Chăm sóc khách hàng từ chối đổi hàng vô lý.,,,Negative,,,Negative,,Negative,,,
"Vỏ nứt không đúng ảnh camera mờ pin tụt nhanh,",Negative,Negative,,,Negative,,,,,,
"quá tốt , sử dụng rất mượt , đang test lâu dài , khá là ưng ý ngay vừa cầm",,,,,,,,,,Positive,
"hàng rẻ nên chắc không sử dụng được hay sao ý nhỉ.điện thoại mới mở lên đã báo không đủ dung lượng,nhanh hết pin.1 tiếng đã hết pin rồi.hết dung lượng nên không gọi được không nhắn tin được.chán thật.dungd là của rẻ",Negative,,,,,,Negative,,,,
"mình mua điện thoại về hôm m1/4 dùng đến nay thì mình thấy ổn, mọi thứ cũng ôkela, chỉ có cái là những app mình dùng máy cũ xg lúc chuyển dữ liệu snag máy này mình có xóa n nó vẫn tự tải lại, không bt lm cách nào để xóa hẳn",,,,,,,,,,Positive,
"Hỏng hàng tái chế pin không thay thế được, tuổi thọ ngắn,",Negative,,,,,Negative,,,,,
"màn hình lỗi mô tả không ghi rõ có điểm chết. màn hình của mình có một chấm đen nhỏ ngay gần giữa, xem video hay đọc báo cực kỳ khó chịu. ngoài ra viền màn hình còn bị hở sáng nhẹ. liên hệ cửa hàng thì họ bảo lỗi nhỏ này nhà sản xuất không bảo hành. quá thất vọng.",,,,Negative,,,,Negative,,,
camera tệ. ảnh selfie khác ảnh quảng cáo. camera thiếu chi tiết + màu giả. selfie bị mịn quá mức mất chi tiết màu sai. pin và hiệu năng bình thường nhưng không nổi bật. đóng gói sơ sài ship tới muộn. chăm sóc khách hàng hỗ trợ chậm và không có giải pháp hữu hiệu,Neutral,Negative,Neutral,,,Negative,,Negative,Negative,,
"Giao hàng nhanh Máy chính hãng. New seal, cầm nhẹ tay Màn hình 120hz mượt. Màu ổn trong tầm giá. Hơi nhiều app rác không xóa được. :3",,,,Positive,,,Positive,,Positive,,
Sản phẩm chất lượng đóng gói cẩn thận,,,,,,Positive,,,,,
"Ok, xài tốt, đóng gói đẹp",,,,,,Positive,,,,,
máy đẹp mỏng...sử dụng cũng khá nhanh...cửa hàng giao hàng nhanh và đóng gói cẩn thận...,,,,,Positive,Positive,,,Positive,,
"Variation3: bạc variation1: (mới 100%) giao hàng khá nhanh. Máy mới, sạc đi kèm là sạc hoco, không phải sạc theo máy. 4 Sao",,,,,,,,,Positive,,
"Nhóm màu: vàng đang được cháu mình sử dụng, sẽ kêu cháu đánh giá sau.",,,,,,,,,,Neutral,
"Màu sắc: bạc 
Phân loại: nguyên seal thích màu bạc của điện thoại., phiên bản quốc tế tuyệt vời với khả năng tương thích toàn cầu., máy rất đẹp",,,,,Positive,,,,,,
Sản phẩm rất tốt,,,,,,,,,,Positive,
"Đúng với mô tả: tốt 
Chất lượng sản phẩm: tốt 
Tính năng nổi bật: tốt
Cửa hàng uy tín",,,,,,,,,,Positive,
"màu: clear dòng sản phẩm tương thích: iphone 14 promax không tháo rời được cùng vỏ phải gỡ từng kiến cầm trên tay dính hết bụi vào miến dán,chủ dám mua 1 lần không dám mua lần thứ 2",,,,,,,,,,Negative,
Sản phẩm giá rẻ.. Người già và học trò sử dụng là vừa..chất lượng phù hợp cùng đồng tiền.... Mình vừa lòng.... Nhà hàng này đàng hoàng....,,,,,,,Positive,,,,
"sản phẩm tốt,dùng ok,giá cả phải chăng",,,,,,,Positive,,,,
"Điện thoại hư nút nguồn, pin tuột nhanh, nói chung là máy dựng.",Negative,,,,,,,,,,
Chất lượng sản phẩm: mức giá niêm yết rõ ràng; thời gian giao hàng thực hiện theo lịch trình vận chuyển.,,,,,,,Neutral,,Neutral,,
"Hàng đúng mô tả, tốt ycsnki ctesh nkid moudg fda mjgxc ffc tđng",,,,,,,,,,,Neutral
"Nhóm màu: pink 
Dung lượng lưu trữ: 128gb điện thoại rất ưng nha cho phụ huynh khoái lắm nha mọi người",,,,,,,,,,Positive,
"Chào mừng bạn đến với bảng nhớ tạm của Gboard, bất kỳ văn bản nào bạn sao chép sẽ được lưu tại đây.",,,,,,,,,,,Neutral
giá rẻ nhưng chất lượng lắm nha mọi người,,,,,,,Positive,,,,
"Máy tốt, giá hợp lý Từ lúc đặt tới khi giao đến nơi là 10 ngày, hàng đặt trước mà giao xa nên chấp nhận được",,,,,,,Positive,,Positive,,
đóng gói cẩn thận sản phẩm 8/10 so với zin. pin hơi phù lưng phòng lên. màn cảm ứng đa điểm chưa tốt,Negative,,,Negative,,Positive,,,,,
"cửa hàng chuẩn bị giao hàng nhanh, hàng có đặc điểm, hình dạng đúng như mô tả, còn mới nguyên seal",,,,,,,,,Positive,,
"giao hàng nhanh chóng, an toàn, đúng sản phẩm",,,,,,Positive,,,Positive,,
"Chất lượng sản phẩm: bình thường 
Tính năng nổi bật: bình thường 
Đúng với mô tả: đúng giao hàng mà cục hàng nó nát bét, nhân viên tư vấn thiếu chuyên nghiệp khi khách hối giao hàng mà nói giọng thấy ghét. máy thì hiện tại chưa thấy lỗi, mà quy trình từ tư vấn đến giao hàng và sau giao hàng đều thấy ghét, 1 sao",,,,,,,,Negative,Negative,,
"ngoại hình: đẹp trên 85% 🔋 
Thời lượng pin: tương đối tốt, trong tầm giá, máy cũ, pin như vậy là tốt 📸 
Chất lượng camera: hơi mờ vì đã cũ ⚡ 
Hiệu suất: ổn định,sử dụng với tác vụ đơn gian giao hàng siêu nhanh",Positive,Negative,,,Positive,,Positive,,Positive,,
"Variation3: ram 6/128gb máy mới ổn, mượt, có phiếu bảo hành........tốt",,,Positive,,,,,Positive,,,
sản phẩm êm chạy mượt nên mua cửa hàng uy tín giao hàng nhanh,,,Positive,,,,,,Positive,,
"sản phẩm không được phân phối bởi fpt mà là hãng con của petrolimex. nói chung cũng tốt mà lúc nhận hơi hoang mang. mua giá hơn 13tr chút xíu hông giảm được nhiều nhưng cũng tốt. về cơ bản là ios sử dụng nóng và nhanh hết pin hơn android. cũng mượt, ai nhu cầu chụp ảnh sử dụng mượt và được lâu dài có thể tham khảo.",,Positive,Positive,,,,Positive,,,,
"Nhóm màu: đen 🔋 
Thời lượng pin:ổn",Positive,,,,,,,,,,
Có cách nào để kiểm tra lịch sử các bản cập nhật phần mềm đã cài đặt không?,,,,,,,,,,Neutral,
"Đúng với mô tả: đúng 
Tính năng nổi bật:. 
Chất lượng sản phẩm: tốt
Máy ngoại hình 98%. Còn áp suất ,màn đẹp. Test được 1 tuần thấy ổn. Cửa hàng không tặng cường lực",,,,Positive,,,,,,,
Nhóm màu: đen ảnh mang tính chất minh hoạ sản phẩm rất tốt ạ 🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰,,,,,,,,,,Positive,
"điện thoại sử dụng oke , đúng mô tả, giao hàng chậm, đặt từ ngày 11/9 tới ngày 17 mới nhận được",,,,,,,,,Negative,,
"Máy chạy trên hệ điều hành Android 13, chưa khám phá hết tính năng.",,,,,,,,,,Neutral,
"kém không như mô tả màn hình có điểm chết, màu sắc sai lệch,",,,,Negative,,,,,,,
"Tính năng nổi bật: chức năng mới, không lỗi thời 
Đúng với mô tả: nhận hàng đầy đủ như mô tả 
Chất lượng sản phẩm: dung lượng cao, máy mượt mà, đẹp hơn ngọc trinh",,,Positive,,Positive,,,,,,
Màu sắc: đen cửa hàng tư vấn rõ ràng. Tốt sẽ ủng hộ tiếp,,,,,,,,Positive,,,
"Trải nghiệm vài ngày thì thấy máy ngon mượt mạnh. Tầm giá này chắc No.1 rồi. cửa hàng bán hàng chất lượng, nhưng mình góp ý cửa hàng nên trả lời những thắc mắc của khách sớm hơn. Mình nhắn mà cửa hàng lâu trả lời quá.",,,Positive,,,,,Negative,,,
Nhóm màu: đen máy sử dụng tốt. đặt màu đen cửa hàng giao màu vàng tính năng:sử dụng ổn chất lượng:cũng tốt,,,,,,Negative,,,,,
Điện thoại quá tệ,,,,,,,,,,Negative,
Chất lượng sản phẩm: hiệu năng đáp ứng tốt các tác vụ nhẹ; phần mềm có đầy đủ chức năng cơ bản.,,,Neutral,,,,,,,Neutral,
"Màu sắc: xanh 
Phiên bản: bản tốt trong tầm giá",,,,,,,Positive,,,,
hàng oke. mỗi tội không có giấy bảo hành máy,,,,,,,,Negative,,,
"Tính năng nổi bật: tốt 
Đúng với mô tả: đúng 
Chất lượng sản phẩm: tốt
Hình ảnh sắc nét, mượt.vừa xem vừa xạc mà không thấy nóng máy.quá tốt khi chưa đến 2củ.nhỏ nhẹ,dễ cầm nắm.hy vọng không bị lỗi vặt",,Positive,Positive,,Positive,,Positive,,,,
"máy thì màn lô lcd rỗ nhìn muốn banh con mắt, thông số là màn full hd+ mà cái màn hình là màn lô lcd , giới thiệu thì nói hay lắm đến khi nhận máy mới biết , pin thì ảo khỏi phải nói , máy thì bung nắp lưng , hàng thay vỏ hết rồi , quá tệ quá tệ quá tệ , mua 1 lần nhớ suốt đời",Negative,,,Negative,Negative,,,,,,
"Màu sắc: sky blue 
Dung lượng lưu trữ: 256gb đã nhận được hàng mua giá trị cao nên cũng hồi hộp.hàng chính hãng giá rẻ hơn các cửa hàng khác nhân viên giao hàng thân thiện.hàng giao nhanh",,,,,,,Positive,,Positive,,
"Nhóm màu: màu xanh lá cây 
Dung lượng lưu trữ: 256gb sử dụng vật liệu chất lượng cao., tuổi thọ pin lâu dài., sử dụng vật liệu chất lượng cao.,",Positive,,,,Positive,,,,,,
"Sản phẩm dùng tốt, thiết kế đẹp, dễ sử dụng. Tốc độ ổn định, không gặp lỗi. Dung lượng phù hợp nhu cầu lưu trữ ảnh, video. Giá hợp lý so với chất lượng. Rất hài lòng và sẽ giới thiệu cho bạn bè.",,,,,Positive,,Positive,,,Positive,
Chưa có dịp chụp ảnh trong điều kiện thiếu sáng nên chưa thể đưa ra đánh giá về camera.,,Neutral,,,,,,,,,
"Màu sắc: màu ngẫu nhiên sản phẩm: đã nhận được hàng rồi ạ.không có gì để chê, nói chung là, rất ưng ý, mẫu mã đẹp, cấu hình ổn. nhân viên dễ xương tư vấn nhiệt tình. cảm ơn cửa hàng nhee,tặng cửa hàng 5 sao ,",,,,,Positive,,,Positive,,,
"mình sử dụng rồi mới đánh giá nhé, sử dụng tốt không đơ gì luôn, mượt như sunsik 😝 , mua cho ông bà bố mẹ sử dụng tốt phết",,,Positive,,,,,,,,
Nhóm màu: xanh khâu đóng gói quá tệ. Thùng carton quá mỏng. Đặt 2 cây nhận móp đủ 2 cây,,,,,,,,,,,Neutral
Máy mới.đầy đủ tính năng dù đời máy hơi sâu.cửa hàng tặng que chọc sim và ốp cùng cường lực như quảng cáo. Chỉ đáng tiếc 1 điều là pin không đủ dung lượng. Quảng cáo là pin 5000mah mà thực tế pin của máy dòng này chỉ hơn 3000 mah. Mọi người cân nhắc khi mua dòng máy này. Có thể dòng máy khác của cửa hàng đủ dung lượng.,Negative,,,,,,,,,,
"Nhóm màu: desert 
Dung lượng lưu trữ: 256gb lần này cửa hàng giao khá chậm so với dự kiến và cửa hàng cũng có giải thích do sale đơn hàng nhiều. Hàng chính hãng đóng gói đẹp",,,,,,Positive,,,Neutral,,
"Nhóm màu: pink 
Dung lượng lưu trữ: 128gb khả năng sạc nhanh, bóng bẩy và thanh lịch, hiệu suất mượt mà,",Positive,,Positive,,Positive,,,,,,
"Chỉ là bảng 2g ram mà cửa hàng tư vấn 3g ram, cục sạc thì hàng đểu, ai có ý định mua thì né ra",,,,,,,,,,Negative,
Mình chưa có dịp liên hệ với bộ phận chăm sóc khách hàng nên chưa có đánh giá về phương diện này.,,,,,,,,Neutral,,,
"hiệu năng tụt sau vài tuần, giật khung hình. khác với mô tả về ổn định. tính năng đa nhiệm không tốt. pin phồng nhẹ sau 1 tháng, chăm sóc khách hàng không hỗ trợ đổi trả",Negative,,Negative,,,,,Negative,,,
Sản phẩm: hàng lỗi hoặc bị hư hỏng ah em mua nho can than nha co may loi dung cung không được dau,,,,,,,,,,Negative,
Sản phẩm đúng với giới thiệu cửa hàng tư vấn nhiệt tình bảo hành chế độ đầy đủ sẽ mua lần hai,,,,,,,,Positive,,,
Cái điện này sài rất chi là okela nha cửa hàng cài sẵn cả rom nên không lo mất thông báo nữa,,,,,,,,,,Positive,
"Chất lượng sản phẩm: dở 
Đúng với mô tả: không đúng 
Tính năng nổi bật: không ổn định máy giá 4tr nhưng chất lượng thấp, không xứng đáng, tiền mất tật mang",,,,,,,Negative,,,Negative,
"giá cả:rẻ độ bền: tốt 
Thời lượng pin:để sử dụng 1 thời gian mới biết tuyệt vời, em mới mua thêm 1 cái nữa rồi... cầm chắc tay, máy chữ to phù hợp với người lớn tuổi, đèn pin sáng dễ sử dụng, loa to... cảm ơn cửa hàng",,,,,Positive,,Positive,,,Positive,
"hàng giống như trên ảnh, đủ số lượng, cửa hàng chuẩn bị hàng nhanh và giao nhanh cho khách",,,,,,Positive,,Positive,Positive,,
"Nhà bán hàng đóng gói rất kỹ, lớp chống sốc cực dầy. Bạn nhân viên giao hàng nhiệt tình, trưa nắng gắt mà vẫn giao hàng tới mình đúng giờ.",,,,,,Positive,,,Positive,,
"Màu sắc: bạc 
Phân loại: fullbox mới chống nước là một điểm cộng., màn hình tuyệt vời với tần số làm mới 90hz., chống nước là một điểm cộng., màn hình tuyệt vời với tần số làm mới 90hz., phiên bản quốc tế tuyệt vời với khả năng tương thích toàn cầu.,",,,,Positive,,,,,,,
Sản phẩm: sản phẩm giả mạo,,,,,,,,,,Negative,
"Chất lượng sản phẩm: khá 
Đúng với mô tả: giống 
Tính năng nổi bật: điện thoại sản phẩm đúng như mô tả giao hàng nhanh chóng chưa sử dụng nên không biết có tốt không nữa tạm thời thấy tốt video chỉ mang tính chất minh họa nhận xu, cần thêm thời gian để đánh giá thêm.",,,,,,,,,Positive,,
máy dùng còn 15% pin thì giật lag rồi sập nguồn lẽ ra là cho 3 sao thôi nhưng cửa hàng nhiệt tình tặng kèm phụ kiện máy 97% mới như máy 99% nên cho 5 sao,,,Negative,,,,,Positive,,,
Máy mạnh khoẻ rất hợp,,,Positive,,,,,,,,
"Lần trước mua máy tính bảng và điện thoại về đều là máy chưa có cài đặt gì. Lần này mua máy xiaomi về có điểm chưa hài lòng: 1. Máy màu tím. Tưởng tặng ốp trong suốt ai dè cái ốp đen thui. 2. Máy vẫn là nguyên xi trong hộp có bao nguyên vẹn nhưng khi bật máy thì pin 46% và đặc biệt là trong máy có sẵn hàng chục ứng dụng game, lazada, shopee.... Như kiểu máy trưng bày. Có 1 số ứng dụng còn mới được cập nhật hôm đóng gói giao hàng. Mình không thích điều này. Một máy nguyên kiện chỉ có các ứng dụng hệ thống thôi chứ không pải nhiều ứng dụng tùm lum như thế.",Negative,,,,Negative,Negative,,,Negative,,
nhân viên tại cửa fpt không hỗ trợ khi đến cửa hàng. vậy mà nói đến cửa hàng nào cũng nhận hỗ trợ khách đến thì không mời ngồi cho khách đứng rồi loay hoay cho xong. hay là do đặt hàng onl nên khi mang đến cửa hàng nhân viên không được doanh thu hoa hồng gì nên như vậy. (đã được nhân viện gọi điện hỗ trợ),,,,,,,,Negative,,,
Thái độ nhân viên tư vấn không bằng đứa trẻ lớp 1.,,,,,,,,Negative,,,
"Chất lượng sản phẩm: không tốt lắm 
Đúng với mô tả: chưa hẳn 
Tính năng nổi bật: tạm được một sản phẩm của một hãng viễn thông đứng đầu cả nước mặc dù giá rẻ nhưng khá là tệ, nhựa rẻ tiền sợ rất thô ráp bóc mặt sau để lắp sim vào rất khó trẩy chật xước hết móng tay, tham luận bấm bàn phím không chắc tay rất chông chênh. nói chung 4/10 điểm.",,,,,Negative,,Positive,,,,
"Pin ảo, hiển thị không chính xác. Pin tụt đột ngột từ 30% xuống 0%. Hiệu năng kém khi mở nhiều ứng dụng. Pin sụt nhanh hơn cả tốc độ mạng. Đóng gói sơ sài, hộp móp méo",Negative,,Negative,,,Negative,,,,,
"không tương thích nhiều phụ kiện đúng kén phụ kiện. máy không có jack 3.5mm, mình sử dụng cổng chuyển type-c sang 3.5mm để nghe tai nghe thì máy không nhận. thử mấy loại cổng chuyển khác nhau cũng không được. quá phiền phức.",,,,,,,,,,Negative,
Chính sách bảo hành được ghi rõ thời hạn và điều khoản trong giấy tờ.,,,,,,,,Neutral,,,
Tính năng nổi bật: ngon trong tầm giá,,,,,,,Positive,,,,
"Pin hơi yếu,vào app nặng như shoppe hay xem youtube1 chút là mặt lưng nóng.",Negative,,,,,,,,,,
"Nhóm màu: xanh mình tin sử dụng oppo từ 2019 đến giờ, mỗi lần muốn mua điện thoại là xem oppo đầu tiên. trộm vía sử dụng đó giờ chưa bị hư hỏng phải đi tiệm lần nào. chỉ có bị full dung lượng thôi. kakaka đang sử dụng máy viết review luôn nên không chụp được hình. hình ảnh nhận xuuuuu",,,,,,,,,,Positive,
Nhóm màu: đen sản phẩm oke nhưng vỏ hộp bị xước,,,,,,Negative,,,,Positive,
Hiệu năng quá tải pin yếu chăm sóc khách hàng thái độ,Negative,,Negative,,,,,Negative,,,
"mức giá với con máy này khá ổn áp, đẹp, đầy đủ phụ kiện, có nhiều tính năng … dung lượng lớn. mới test thấy khá ổn",,,,,Positive,,Positive,,,,
"Camera không chụp được trong nhà. Ảnh tối, noise. Khả năng chụp trong nhà kém. Chụp trong nhà bị tối và noise nhiều, không sử dụng được. Pin nóng",Negative,Negative,,,,,,,,,
"Chất lượng sản phẩm: tốt 
Tính năng nổi bật: tốt 
Đúng với mô tả: tốt
Sản phẩm mới 100%, chỉ không có hộp thôi, mọi thứ đều tốt, chỉ là sạc khá lâu lâu 2,5-3h mới đầy pin vì chỉ sạc 10w thì phải.",Negative,,,,,,,,,,
"Sản phẩm tốt, -Ban đầu khá nóng nhưng được 3 ngày là hết (do máy cập nhật chưa xong nên nóng là bình thường), -8gb nhưng đa nhiệm vẫn tốt, cam chống mù, chiến game mượt đét -Pin thì do kh được tối ưu tốt về phần mềm hay sao nên 6000mah mà cũng ngang 5000 mah bên samsung. -Có xíu quảng cáo khi dùng app mặc định nhưng tắt được nhé, mình dùng adb xoá hẳn cho thích hihi",Negative,Positive,Positive,,,,,,,,
"camera macro chụp không lấy nét được, vô dụng. chăm sóc khách hàng chỉ biết xin lỗi, không có hành động cụ thể. ship hàng sai địa chỉ.",,Negative,,,,,,Negative,Negative,,
Điện thoại có chấm đen,,,,,,,,,,Negative,
"camera sau bị nức kính , sạc thì vào chậm",Negative,Negative,,,,,,,,,
"máy lỗi vân tay, không phát được wifi nữa...",,,,,,,,,,Negative,
"Chất lượng sản phẩm: tốt 
Tính năng nổi bật: pin trâu 
Đúng với mô tả: đúng giao hàng nhanh, máy còn rất mới, cửa hàng có dán sẵn màn hình + ốp 👍",Positive,,,,,,,,Positive,,
"Tính năng nổi bật: hàng kém chất lượng 
Chất lượng sản phẩm: máy như dựng 
Đúng với mô tả: không cửa hàng bán máy giá rẻ, dù chưa có ai mua thử để kiểm chứng nhưng mình vẫn mua. cửa hàng có tặng phụ kiện đầy đủ nhưng khi máy về ngoại hình thì như máy dựng, pin phồng kênh cả nắp lưng lên, khung thì như hàng tân trang nhưng vẫn cam kết zin (?) hỗ trợ đổi trả không tới nơi tới chốn. hàng không tốt mà chăm sóc khách hàng cũng tệ thì em cho 1 sao nhé. bán hàng thế này thì cửa hàng dẹp luôn đi.",Negative,,,,Negative,,Positive,Negative,,,
"về sài pin bị chai tắt nguồn, nhắn tin cửa hàng không trả lời",Negative,,,,,,,Negative,,,
Hàng chất lượng cửa hàng đóng hàng cẩn thận giao hàng nhanh lắm á chất lượng phải để thời gian rồi đánh giá seal được giá này khá hời luôn cho cửa hàng 5s mọi người nên mua nha,,,,,,Positive,,,Positive,,
"Hàng nội địa china , up rom tiếng việt tệ quá, một số chức năng không hoạt động hoặc mất, vđ : led rgb , scanner.....",,,,,,,,,,Negative,
"Color: đen-xl chất liệu: thiết kế phong cách và hợp thời trang, bền và lâu dài, dễ phối đồ và linh hoạt, vật liệu chất lượng cao, kích cỡ:vật liệu chất lượng cao, dễ phối đồ và linh hoạt, dễ phối đồ và linh hoạt, bền và lâu dài, 
Màu sắc: dễ phối đồ và linh hoạt, dễ phối đồ và linh hoạt, vật liệu chất lượng cao, kiểu dáng:vật liệu chất lượng cao, thiết kế phong cách và hợp thời trang, thiết kế phong cách và hợp thời trang, dễ phối đồ và linh hoạt, bền và lâu dài, chiều ca&cân nặng:vật liệu chất lượng cao, dễ phối đồ và linh hoạt,",,,,,,,,,,,Neutral
"Đã mua lần 2. Đang xài và sẽ cho trải nghiệm sau. Tai khoan cua Quy khach sap het. Soan: 1 gui 211 de cong 60 Phut noi mang (794d/p), su dung trong 15 ngay 2 gui 211 de cong 55 Phut ngoai mang (1.369d/p), su dung trong 15 ngay Chi tiet LH 198 (mien phi).",,,,,,,,,,,Neutral
"Hàng chất lượng,giao rất nhanh,cảm ơn cửa hàng và shopee nhiều nha,sẽ ủng hộ tiếp",,,,,,,,,Positive,,
"Sản phẩm tốt chất lượngg cao, cảm ơn cửa hàng rất nhiều nha. Cho 5 sao",,,,,,,,,,Positive,
Máy đẹp OK,,,,,Positive,,,,,,
Thiết kế các nút bấm vật lý và cổng kết nối đúng với sơ đồ trong sách hướng dẫn.,,,,,Neutral,,,,,,
loa trong rất bé. gọi điện thì xôi. rè. báo lỗi thì không cho hoàn trả. ra thế giới đi động mua còn hơn mua trên shoppe sai lầm,,,,,,,,Negative,,Negative,
"Tính năng nổi bật: bị tráo sạc,chip với ram rom ảo 
Chất lượng sản phẩm: chỉ có vỏ là mới. còn bên trog nát lắm 
Đúng với mô tả: không hề. cửa hàng thay đổi linh kiện rồi chia sẻ cho anh em nào mua sau thì nên mua cửa hàng mall nhé. cửa hàng bán máy dựng thay đổi thông tin ram rom ảo đánh lừa. quảng cáo sạc nhanh nhưng nhận sạc thường và siêu chậm. không có cam góc rộng lỗi vặt siêu nhiều khuyên thật anh em đừng ham rẻ.",Negative,,,,,,Positive,,,,
Giá tiền của em nó hơi cao so với những gì mình sử dụng được.,,,,,,,Negative,,,,
vừa mới đập hộp bị trầy xướt nhưng không được đổi máy. quá thất vọng,,,,,,,,Negative,,,
Hình ảnh mang tính chất nhận xu. Tuyệt vời. Săn sale giá tốt. Nên mua nha mọi người,,,,,,,Positive,,,,
"Màu sắc: đen 
Phân loại: nguyên seal hàng chất lượng hơn giá tiền mà tiếc cái mình chỉ đủ mua có 1 cái, thích cửa hàng bán hàng đúng mô tả",,,,,,,Positive,,,,
"Sản phẩm: sản phẩm không như mô tả, sản phẩm giả mạo lúc đặt hàng màu xanh nhạt,xanh nhạt chỗ nào vậy.trong hình ảnh trên cửa hàng khác lúc nhận hàng thì lại khác, cứ tưởng nhận hàng y như trong hình trên cửa hàng. Thôi trả hàng ,quá lừa đảo cấu hình vivo màn hình của oppo vãi",,,,,,,,,,Negative,
chất lượng cũng tạm. cửa hàng gửi cho cái máy giật quá,,,Negative,,,,,,,,
"Màu sắc: xanh ngọc dung lượng: 4gb/64gb sản phẩm tuyet voi nha, hang chất lượng, phuc vu tot, 100% chinh hang, moi nguoi mua xai yen tam nha",,,,,,,,Positive,,Positive,
"sản xuất cẩu thả quảng cáo lừa đảo cảm ứng đơ. mua về sử dụng được 3 ngày đã hỏng, gọi bảo hành thì nói lỗi ng sử dụng",,,,,,,,Negative,,,
"Mình đợi mãi giảm giá mà không thấy, cuối cùng phải mua với giá cao quá mức, cảm giác bị hớ.",,,,,,,Negative,,,,
máy đã nhận nguyên seal kích bảo hành sớm quá mà chưa nhận được hoá đơn điện tử,,,,,,Positive,,Negative,,,
"Tính năng nổi bật: camera đẹp nhưng phải biết chỉnh tay 
Chất lượng sản phẩm: zin nguyên áp 
Đúng với mô tả: hàng đẹp tầm 98% mua hàng cửa hàng a linh thì anh em khen a linh đẹp trai là autu có ưu đãi riêng. Chị e nào mua máy nhớ nhắn tin riêng nhé có mã giảm sâu cho chị e từ 18-24 tuổi. Chất lượng máy thì khỏi bàn. Mua gắn full mã sàn nữa thì tuyệt vời",,Positive,,,Positive,,,,,,
Giá bán nằm trong mức trung bình của thị trường.,,,,,,,Neutral,,,,
"Nhóm màu: vàng 
Dung lượng lưu trữ: 8gb đã nhận được hàng sáng nay , sản phẩm như mong đợi , chiến game mượt , cấu hình tốt , chụp hình nét lắm ,,, cửa hàng nhiệt tình lắm ạ, a ship giao hàng thân thiện … cảm ơn sàn lazada uy tín 🥰",,Positive,Positive,,,,,,Positive,,
Hình ảnh mang tính chất minh họa nhìn thấy cưng mang vào thấy ok nha,,,,,,,,,,,Neutral
"Nhóm màu: đen 
Dung lượng lưu trữ: 16gb màn hình rõ ràng và sống động,",,,,Positive,,,,,,,
Không 0️⃣ là một loài thực vật có hoa trong họ cúc ơi em có gì đâu mà anh không có gì đâu mà anh không có gì đâu,,,,,,,,,,,Neutral
