data,Battery,Camera,Performance,Display,Design,Packaging,Price,Shop_Service,Shipping,General,Others
"Nên mua, quá hời với số tiền đó. Về chịu khó cài đặt lại một số ap là xài ngon lành",,,,,,,Positive,,,,
"Tính năng nổi bật: Loa to,chữ to rõ chữ 
Chất lượng sản phẩm: Bình thường 
Đúng với mô tả: Đúng ngoại quan thì tốt,loa to,bàn phím to,nhưng pin rất kém,1 ngày lâu nghe điện thoại được 1 hoặc 2 lần,có khi để không cả ngày nhưng vẫn hết sạch pin,mua cho mẹ sử dụng nhưng nó cứ hết pin bất chợt,lúc cần gọi mẹ không được,bất tiện quá,ai đang có ý định mua điện thoại này thì nên cân nhắc ạ mình đánh giá 2 sao cho ngoại quan và loa,bàn phím",Negative,,,,,,,,,,
Mọi nguoi đừng mua điện thoại này nhé. Thêm vài trăm ra trực tiếp hiệu đồ cũ mà mua được kiểm tra hàng. Mua ở đây hỏng hóc gì không kiểm tra được đâu. Điện thoại về làm đồ chơi trẻ em,,,,,,,,,,Negative,
Nhóm màu: Pink giao hàng hơi lâu. Máy tốt,,,,,,,,,Negative,,
"Máy mỏng nhẹ màn 1.5k hien thị đẹp. Với người dùng cơ bản chỉ lướt tiktok,mạng xã hội và không game như mình thì máy đáp ứng khá là ok. Magicos rất mượt trên những tác vụ bt. Săn sale được với giá 6.2tr tặng tai nghe quá hời luôn ạ. Bảo hành thì chưa biết kích hoạt sao ạ.",,,Positive,Positive,Positive,,Positive,,,,
Thơm mùi đào mua sale 9k chấp nhận được. Giao hàng nhanh đóng gói cẩn thận.,,,,,,,,,,,Neutral
Sản phẩm tốt chơi rất mượt trải nghiệm tốt tình trạng máy 99% rất đáng đồng tiền bát gạo nha,,,Positive,,,,Positive,,,,
Máy quá lag khi mở nhiều tab. Hiệu năng không ổn định như quảng cáo. Pin hao nhanh bất thường. Lướt web thôi mà máy đã nóng ran pin tụt 1%/phút. Chăm sóc khách hàng không bắt máy luôn,Negative,,Negative,,,,,Negative,,,
Nhóm màu: Màu xanh ngọc khả năng lưu trữ: 128gb máy đẹp như mới. Không một vết xước nha. Sử dụng tốt. Mỗi tội 1 sim nhưng đổi lại có sóng 5g,,,,,Positive,,,,,,
"Tính năng nổi bật: Vượt trội 
Chất lượng sản phẩm: Tốt 
Đúng với mô tả: Đúng sao 4 ngày trải nghiệm thì đánh giá chung pin không trâu cho lắm, chơi game có hiện tượng tụt fps (2 ngày cực mượt mà). Không có 4,5 sao nên nhận tạm 4 sao nhé",Negative,,Negative,,,,,,,,
Màu sắc: Bạc ram/bộ nhớ: Ram 8g/128g ngoại hình máy đẹp chân sạc bay màu qua thời gian nhưng thứ còn lại đang trong quá trình test máy,,,,,Positive,,,,,,
"Chất lượng sản phẩm: Sử dụng tốt 
Đúng với mô tả: Như mô tả 
Tính năng nổi bật: Đẹp điện thoại rất đẹp, thiết kế tinh xảo, mua cho ba mẹ sử dụng rất ổn.",,,,,Positive,,,,,,
"Hình ảnh và video chỉ mang tính nhận xu, giao hàng nhanh gói hàng cẩn thận",,,,,,Positive,,,Positive,,
"Máy thì tốt rồi. Nhưng đặt hàng xong cửa hàng không có máy cũng không báo cho khách biết mà lại nói dối đến 4 lần, hẹn hết hôm này sang hôm khác là sẽ giao máy! không trung thực. Hi vọng sẽ cải thiện về thái độ phục vụ",,,,,,,,Negative,,,
"Kém không yếu shipping phí đắt. Hiệu năng lag nặng.,",,,Negative,,,,,,Negative,,
 Chất lượng sản phẩm: Sử dụng ổn khuyến khích mọi người nên mua,,,,,,,,,,Positive,
"Cửa hàng giao hàng rất nhanh đóng gói chắc chắn và đẹp.... Sau một tuần sử dụng các chức năng diễn thoại rất mượt mà rất xứng đáng để mua xài giá thành rẻ nhưng chất lượng không tệ a. C em nên mua trái nghiệm, mới mua ve phải nâng cấp phần mềm thì xài mượt lam",,,Positive,,,Positive,Positive,,Positive,,
"Hỏng hàng lỗi không kết nối được wifi, mạng chập chờn,",,,,,,,,,,Negative,
Điện thoại đẹp dữ thiệt pin khỏe nhận sim nhanh cho tốt cửa hàng chăm sóc tốt giao hàng nhanh khá tốt nha,Positive,,,,Positive,,,Positive,Positive,,
"Cửa hàng nhiệt tình, hàng chất lượng, mua lần 2 ở cửa hàng rồi rất uy tín",,,,,,,,Positive,,,
"Chất lượng sản phẩm: Tốt 
Tính năng nổi bật: Dễ sử dụng
Đúng với mô tả: Đúng",,,,,,,,,,Positive,
"Giao máy đúng nhưng mà thiếu khe sim, nhắn tin cửa hàng thì trả lời được vài câu rồi cũng không trả lời luôn",,,,,,,,Negative,,,
Màn hình loạn không bấm được,,,,Negative,,,,,,,
Hàng chất lượng tốt,,,,,,,,,,Positive,
"Nhóm màu: Pink 
Dung lượng lưu trữ: 128gb săn sale được 19tr695. Ta nói nó đã gì đâu luôn. Không bỏ công thức đêm canh giật mã",,,,,,,Positive,,,,
"Chất lượng hoàn thiện ở mức khá, các chi tiết được lắp ráp tương đối chắc chắn.",,,,,Neutral,,,,,,
Máy bị loạn cảm ứng ở góc phải,,,,Negative,,,,,,,
Hiệu năng của máy ở mức chấp nhận được,,,Neutral,,,,,,,,
"Săn sale được giá tốt, máy đẹp, chạy mượt, chờ sử dụng pin ổn nữa là ok",Neutral,,Positive,,Positive,,Positive,,,,
"Dùng một thời gian rồi mới đánh giá. Điện thoại kích thước hơi lớn, khá mượt mà. Màu sắc xinh, mỏng nhẹ.",,,Positive,,Positive,,,,,,
"Máy ngoại hình mới 98-99%, mượt, 2loa to rõ. Pin khá trâu, maxsetting liên quân 13p hết 5%, dùng sạc Anker 65w mấy nhận turbopower, khoảng 1p được 1%. Nhận thông báo bình thường. Hài lòng sản phẩm.",Positive,,,,Positive,,,,,,
Hài lòng với sản phẩm vì mình mua chủ yếu là nghe gọi nghe nhạc,,,,,,,,,,Positive,
"Máy dùng mượt, khá OK, chụp hinh rõ nét, nhưng giao hàng hơi lâu",,Positive,Positive,,,,,,Negative,,
Cửa hàng đóng hàng lâu. Nhờ hỗ trợ đổi sđt trên đơn hàng cũng không được. Rất mất thời gian,,,,,,Negative,,Negative,,,
"Tính năng nổi bật: Tốt 
Đúng với mô tả: Đúng mô tả 
Chất lượng sản phẩm: Rất tuyệt vời sản phẩm xịn, giao hàng từ hn vô hơi lâu nhưng mà đáng",,,,,,,,,Negative,,
Sạc cắm không vào,,,,,,,,,,Negative,
Dung lượng lưu trữ: 8+256 cảm ơn cửa hàng nhé. Cửa hàng rất uy tín. Máy rất tốt,,,,,,,,,,Positive,
Đóng gói không chắc chắn màn hình nứt. Camera chụp đêm nhiễu hạt. Chăm sóc khách hàng yêu cầu tự gửi chứng cứ.,,Negative,,,,,,Negative,,,
"Giao hàng rất nhanh, đóng gói cẩn thận, bọc chống sốc kĩ càng. Cửa hàng có liên lạc để thông báo đổi màu với mình. Trả lời tin nhắn rất nhanh chóng. Máy đẹp keng, hầu như không có vết xước hay dấu vết. Cửa hàng có tặng ốp lưng và đã dán sẵn cường lực. Máy chụp ảnh đẹp, giá tầm trung bình, pin xài được rất lâu và khá mượt. Không hỗ trợ sạc nhanh nha, nhưng sạc 1 lần cũng có thể dùng được 1 ngày luôn rồi. Nói chung là nên mua !",Positive,Positive,,,Positive,Positive,Neutral,Positive,Positive,,
"Cửa hàng uy tín vài bao tê, mãi yêu cửa hàng",,,,,,,,,,Positive,
Dung lượng pin đúng như nhà sản xuất công bố.,Neutral,,,,,,,,,,
Shipping không bồi thường chậm trễ camera portrait cắt lệch pin sạc chậm,Negative,Negative,,,,,,,,,
Pin tụt 20% khi nghe podcast hiệu năng chậm mở file đóng hàng thiếu seal chống nước,Negative,,,,,Negative,,,,,
"Nhóm màu: Đen mua lần 3 rồi,chất lượng như giới thiệu,cửa hàng uy tín đấy",,,,,,,,,,Positive,
Điện thoại cũng được chỉ là sạc lâu sử dụng mau... Đạc màu xanh giao màu đen cửa hàng làm ăn hong thật thà mong mọi nguoi tẩy chay tránh đi lừa nguoi khác mình mất một triệu quăn cửa sổ rồi mọi người ạ,Negative,,,,,,,,,,
"Tính năng nổi bật: Tốt 
Chất lượng sản phẩm: Tốt
Máy ngoại hình đẹp vẫn còn áp nhẹ các chức năng tốt ngoài lock sim tầm giá 1tr2 thì có thể nó là ngon",,,,,Positive,,Positive,,,Positive,
"Chất lượng sản phẩm: Tốt 
Đúng với mô tả: Đúng 
Tính năng nổi bật: Bình thường máy chuẩn hãng. Cam hơi mờ. Giá rẻ hơn mua tại cửa hàng",,Negative,,,,,Positive,,,,
không biết sử dụng về sau thì như thế nào máy mới ra nên ít loại ốp đẹp,,,,,,,,,,Neutral,
Tệ chất lượng màn hình thì loang lổ sử dụng chưa được một hôm thì vừa liệt vừa loạn cảm ứng lung tung,,,,Negative,,,,,,,
"Cùi bắp thất vọng lag app, shipping chậm",,,Negative,,,,,,Negative,,
"Máy sử dụng thời gian mới biết được, thông số như nhà sản xuất công bố",,,,,,,,,,Neutral,
Máy dùng làm máy phụ để xem phim nghe nhạc.,,,,,,,,,,Neutral,
"Camera có thông số như quảng cáo, hiệu năng thì mình sẽ đánh giá sau khi dùng một thời gian.",,Neutral,Neutral,,,,,,,,
Giao hàng nhanh đúng chủng loại sản phẩm sản phẩm tốt xin cảm ơn nhiều nhiều lắm,,,,,,,,,Positive,,
"Đúng với mô tả: Hàng đúng như mô tả. 
Chất lượng sản phẩm: Chất lượng thì chắc sử dụng mới biết... Nhưng nhìn chung máy rất chất. 
Tính năng nổi bật: Cửa hàng đã giao đúng màu mình muốn, đúng số 8g - 256gb.",,,,,Positive,,,,,,
Sản phẩm hỏng hóc đểu cả máy móc vớ va vớ vẩn cộng thêm không bật được wi-fi khiến cho cái máy càng ngày càng vớ vẩn và không thể sử dụng được mong cửa hàng có thể bị sập và không bao giờ có thể tái thiết được cửa hàng bán đầu dê treo thịt chó làm ăn vớ va vớ vẩn không được một cái tích sự gì trả lời hỗ trợ khách hàng thì nôn nao nhắn tin không trả lời nói chung là vừa chảnh hàng còn đểu tôi có tiền không bao giờ mua hàng như vậy nữa quá vớ vẩn nhắn tin không bao giờ trả lời nhanh được hàng gì về bảo làm sao bảo gửi ảnh gửi video không trả lời nói chung là cho một sao,,,,,,,,Negative,,,
Máy bóc seal ra đã bị lỗi màn. Gửi bảo hành thì lằng nhằng rắc rối,,,,Negative,,,,Negative,,,
"Hàng tân trang đánh giá sản phẩm sai sự thật bộ nhớ trong ít,",,,,,,,,,,Negative,
"Bực bội khó chịu tức anh ách cứ sử dụng là muốn đập máy, giận không thể tả nổi,",,,,,,,,,,Negative,
"Máy loạn cảm ứng cửa xổ không sử dụng được,mất thời gian",,,,,,,,,,Negative,
Giả dối không đúng sự thật,,,,,,,,,,Negative,
Camera chụp ảnh trong điều kiện đủ sáng cho chất lượng ở mức chấp nhận được.,,Neutral,,,,,,,,,
"Nhóm màu: Đen đã nhận hàng, hàng chất lượng tốt giá sale rẻ mua bán tiện lợi nhanh chóng…………",,,,,,,Positive,,,,
Chất lượng chỉ ổn so với giá bán thôi còn thông số của máy mình thì ảo nha. Mình sử dụng devcheck kiểm tra thì thông số thực tế chỉ còn 4/64 thôi,,,,,,,Positive,,,Negative,
"Tính năng nổi bật: Không có gì 
Chất lượng sản phẩm: Không nên mua 
Đúng với mô tả: Không màn hình lô,không đăng nhập được ch play là máy dựng không phải zin",,,,Negative,,,,,,Negative,
Variation3: Mỹ 2 sim 99% 128gb tính năng: Tuyệt vời chất lượng: Tốt chất liệu: Tốt cửa hàng tư vấn nhiệt tình giải hàng nhanh đã test và thấy tốt còn bền hay không phải 1 thời gian nữa mới xác định được cảm ơn cửa hàng,,,,,,,,Positive,,,
Mình chưa có nhu cầu liên hệ với bộ phận hỗ trợ khách hàng nên chưa có đánh giá.,,,,,,,,Neutral,,,
"Tính năng nổi bật: Rom chưa có thể nói là tới 95 thôi 
Đúng với mô tả: Tốt 
Chất lượng sản phẩm: Điện thoại cũ mà, pin cũng tụt khá nhanh đáy máy tốt, đóng gói hơi thô 1 chút khôg bọc điện thoại kỹ",Negative,,,,,Negative,,,,,
Cửa hàng hỗ trợ tốt nha mọi người. Bảo hành okela nha,,,,,,,,Positive,,,
"Sau vài ngày sử dụng thấy điện thoại này thật sự rất ngon, pin không trâu lắm nhưng đủ dùng, sạc hơn tiếng là đầy, màn hình rất đẹp và mượt, loa to nghe nhạc phê lòi. 98% thì như mới, có điều hết màu mình thích chỉ còn màu đen, cảm ơn cửa hàng nhé,",Positive,,,Positive,,,,,,,
"Nhóm màu: Đỏ, thiết kế mỏng nhẹ và sang trọng",,,,,Positive,,,,,,
"Nhóm màu: Đen sản phẩm đóng gói quá sơ sài,cẩu thả. Đơn vị vận chuyển làm móp méo vỏ hộp",,,,,,Negative,,,Negative,,
"Hàng rất tốt,tư vấn nhiệt tình,giao hàng rất nhanh.",,,,,,,,Positive,Positive,,
Variation3: Bạc variation1: Không hộp (mới 100%) note 10 je đúng chuẩn. Mặt lưng bạc đẹp. Máy mới chưa sử dụng. Tặng sạt hoco 18w hơi lõm. Màn hình dán sẵn miếng bảo vệ. Cửa hàng tặng ốp lưng nữa sẽ tốt hơn. Chơi liên quân ổm. 4800mah sạt 18w đầy gần 1h30 phút,Neutral,,,,Positive,,,,,,
Màn hình có độ phân giải đúng như trong phần mô tả chi tiết.,,,,Neutral,,,,,,,
Đúng với mô tả: Mua a56 gửi a53 giao hàng không đúng,,,,,,,,,Negative,,
"Máy lỗi không hoạt động mọi người né cái cửa hàng này ra toàn máy tân trang dựng lại, về bị loạn cảm ứng không sài được đâu, tiền mất tật mang+ thêm tức",,,,,,,,,,Negative,
Hiệu năng chậm sync cloud pin đột ngột camera zoom kém pin hao pin zoom,Negative,Negative,Negative,,,,,,,,
"Điện thoại mới tốt nguyên seal,giá rẻ so với mua tại cửa hàng. Cửa hàng đóng gói cẩn thận đúng với màu sắc mô tả. Chính hãng dùng rất tốt,chỉ cần lên youtube tham khảo thêm cách tắt quảng cáo trên hệ điều hành của xiaomi là ok. Chúc cửa hàng đắt đơn nhé!",,,,,,Positive,Positive,,,,
Full chức năng máy ngoại hình oce nhưng phải nói thật là cửa hàng không để đúng với cấu hình máy mà cài vô ram 8 128 nhưng thực ra tên máy là a3 chứ không phải f7. Ram 4 không phải ram 8 pin thì chuẩn cũng được nói chung là tiền nào của đó 1tr có giá của 1tr,Positive,,,,Positive,,Neutral,,,,
"Tuyệt vời chơi game hơi bị đỉnh chơi đã lắm, tưởng cam tệ chứ ai dè chụp cũng được sạc nhánh tốt la nha giao hàng siêu nhanh cám ơn cửa hàng điện thoại mà chơi game cở này mua 0 tiết",,Positive,Positive,,,,,,Positive,,
"Nhóm màu: Natural 
Dung lượng lưu trữ: 256gb giao hàng nhanh, đúng hạn, hàng chính hãng",,,,,,,,,Positive,,
"Máy hay đơ. Không đúng màu đã chọn. Camera chụp tối noise nhiều. Máy lag, hay treo khi mở nhiều app. Pin không ổn định. Ship lâu, không thông báo trước. Chụp đêm tệ",Negative,Negative,Negative,,,Negative,,,Negative,,
"Thắc mắc cửa hàng không trả lời, sài được 1 tuần thì điện thoại trục trặc",,,,,,,,Negative,,,
"Đúng với mô tả: Đẹp 
Tính năng nổi bật: Nhỏ gọn cute 
Chất lượng sản phẩm: Tốt
Điện thoại đẹp dễ thương",,,,,,,,,,Positive,
"Cửa hàng đóng gói gói chu đáo, cẩn thận. Gọi điện xác nhận trước, đầy đủ phụ kiện đi kèm. Máy 99% thì như mới thật sự, đã test máy. Bề ngoài không hề trầy xước tí nào. Đã mua phụ kiện ở đây nhiều lần, đây lần đầu mua đthoai ấy. Rất ưng nha. Hi vọng sang năm cửa hàng về thêm dòng mới của samsung nữa.",,,,,Positive,Positive,,,,,
Hiệu năng của máy sẽ được đánh giá sau khi mình cài đặt đủ các ứng dụng hay dùng.,,,Neutral,,,,,,,Neutral,
🥸 Nhận xét mang tc nhận xu chứ cái điện thoại đủ seal là tui oke,,,,,,,,,,,Neutral
"Vừa nhận được hàng, mẫu mã đẹp, độ bền chờ kiểm chứng. Hơi lâu nhưng cũng ưng bụng",,,,,Positive,,,,,,
"Mình mua máy lần thứ 2 rồi, lúc nhận có vệt ngang màn hình tưởng màn lỗi liên hệ cửa hàng giải thích do miếng dán, bóc ra thấy màn bình thường. Bản 99% công nhận đẹp long lanh sử dụng không lỗi lầm gì, cả 2 máy mua đều sử dụng ổn định rất đáng tiền.",,,,Positive,Positive,,Positive,,,,
"Mở ứng dụng muộn, đóng gói đẩy khung lệch. Camera zoom kỹ thuật nhiễu hạt, pin hao ghép mic.",Negative,Negative,,,,Negative,,,,Negative,
Điện thoại tốt ngon pin trâu dành cho shipper,Positive,,,,,,,,,,
"Quá tệ, sản phẩm fake, không lên nguồn, lừa đảo làm ăn gian dối.",,,,,,,,,,Negative,
Phân loại sản phẩm: Vỏ cũ đẹp gh nhanh. Dúng san phẩm. Cam ung mượt. Chay tốt. Duoc tang cáp va củ sạc. De xem sử dụng tốt không roi danh giá tiếp,,,,,Positive,,,,Positive,,
"Mặc dù máy mới ra mắt nhưng với 6Gb Ram, 128Gb Rom và viên pin 5.000mA thì chưa đủ nhu cầu của mình, được cái giá cũng mềm, camera đẹp",Negative,Positive,,,,,Positive,,,,
"Đúng với mô tả: Đúng mô tả 
Tính năng nổi bật: Tốt 
Chất lượng sản phẩm: Tốt
Hàng nguyên seal. Mua tại cửa hàng chính hãng nên rất yên tâm. Lần đầu mua điện thoại trên shopee. Bao bọc rất cẩn thận, 2 lớp túi khí.",,,,,,Positive,,,,,
Màn hình sử dụng tấm nền oled kích thước 6.5 inch,,,,Neutral,,,,,,,
"Nhóm màu: Blue giao hàng nhanh, bọc cẩn thận",,,,,,Positive,,,Positive,,
"Nhóm màu: Xanh thiết kế mỏng nhẹ và sang trọng, dung lượng lưu trữ rộng rãi 128gb, thời lượng pin lâu dài,",Positive,,,,Positive,,,,,,
Giao hàng nhanh máy 95% nhưng y như mới cửa hàng tâm lý tặng kèm que chọt sim vừa đúng không có hê hê,,,,,,,,Positive,Positive,,
"Sản phẩm của cửa hàng đúng chất sáng xịn mịn, giá cả rất hợp túi tiền, này nhận hàng cảm thấy cửa hàng đóng gói rất cẩn thận và chu đáo luôn, mình rất hài lòng, mãi ủng hộ cửa hàng",,,,,,Positive,Positive,,,,
"Sản phẩm lỗi cảm ứng chậm pin đã thay máy không chơi được game vào xong lại thoát ra, mình nghĩ ai mua thì nên cân nhắc nhiều hơn",Negative,,Negative,Negative,,,,,,,
Hàn nhìn đẹp đóng gói cẩn thận cho cửa hàng phản hồi tốt,,,,,Positive,Positive,,Positive,,,
"Chất lượng sản phẩm: Tốt 
Tính năng nổi bật: Vân tay dưới màn, cam tốt, loa xịn nhận xét chung là hài lòng. Ngoại hình 8đ, chức năng 10đ. Mình mua để đổi gió nên cũng không yêu cầu cao gì, nhưng mà nhìn qua ngoại hình thì biết là máy đã được tân trang lại rồi, cổng sạc khá tả, con điện thoại mình sử dụng 4 năm rồi mà cổng sạc cũng không tả tơi được như con này, cụm cam thì không xước xát gì nhưng viền quanh cam có vài vết sứt mẻ, nói chung là chủ cũ sử dụng hao vcd. Máy nhận về chạy miui 12.5 không được full tiếng việt, mình có up rom lên miui 14 eu thì thấy đỡ hao pin hơn hẳn. À mà củ sạc cửa hàng gửi kèm sử dụng dây typec-typec mà dây sạc cửa hàng gửi lại là typea-typec nên sử dụng không được =)))",Neutral,Positive,,,Neutral,,,,,Positive,
"Ôi ôi em cứ tưởng là sẽ thất vọng cơ nhg that vong thiệc e sử dụng được 2,3 hôm rồi hôm nay tự nhiên cứ tự sập nguồn thôi ạ",,,,,,,,,,Negative,
Hàng chính hãng đầy đủ phụ kiện máy Sài ổn,,,,,,,,,,Positive,
"Bẩn thỉu chém gió pin xìu, camera nhòe",Negative,Negative,,,,,,,,,
Hình ảnh và vd chỉ mang tính chất nhận xuuuuuu! Kwiavwbkqoaygsbjáuýv aụtagqnôqayegwbkaíýb kqí7g3bsjozqy2vdbski,,,,,,,,,,,Neutral
"Màu sắc: Bạc 
Phân loại: Nguyên seal không chê được điểm nào đối với một sản phẩm có mức giá như thế này",,,,,,,Positive,,,,
"Sản phẩm đáng mua trong tầm giá pin trâu, hệ điều hành tối ưu tốt, mượt mà",Positive,,Positive,,,,Positive,,,,
"Sử dụng nhanh tã tạm được không có. Mới sử dụng 2 tháng mà cổng sạc đã lỏng, phím bấm thì ọp ẹp. Chất lượng hoàn thiện quá chán.",,,,,Negative,,,,,,
"Cám ơn món hàng từ cửa hàng, cửa hàng giao đúng hàng mac mình yêu cầu. Chúc bạn ngày càng mua may bán đắt và mong rằng mình sẽ được mua hàng của cửa hàng lần tiếp theo",,,,,,,,,Positive,,
"Tính năng nổi bật: Máy tốt 
Đúng với mô tả: Y như hình 
Chất lượng sản phẩm: Chất lượng còn rất mới máy tốt sử dụng tốt, cảm ơn cửa hàng, em tặng cửa hàng 5 sao.",,,,,,,,,,Positive,
"Màu sắc: Đen 
Phân loại: Không hộp (mới 100%) ốp lưng lệch :))",,,,,,,,,,Negative,
"Máy sử dụng khá ổn, nguyên seal, cũng có bạn gọi trước để tư vấn, giao hàng nhanh",,,,,,,,Positive,Positive,,
Có hiện tượng màn không vuối được,,,,Negative,,,,,,,
"- Chất lượng: Hình thức và tình trạng kỹ thuật rất tốt đối với máy 2nd. - Thời gian giao hàng: 3 ngày (Gởi đến TP. HCM) - Phụ kiện kèm theo: Dán cường lực, dây & sạc xịn, thiếu ốp lưng và chọc sim. - Sử dụng và test các tính năng: Rất tốt, chưa phát hiện lỗi. Đánh giá chung: Sản phẩm tốt, bao gói kỹ, giao hàng khá nhanh",,,,,,Positive,,,Positive,Positive,
Hàng tốt nha ah em nên mua sài vượt sức tưởng tượng 🥰❤️,,,,,,,,,,Positive,
"Nhóm màu: Black 
Dung lượng lưu trữ: 128gb em không muốn làm bạn với anh iottrr em yêu anh nhiều lắm rồi đó anh sẽ làm gì vậy anh không biết làm gì vậy anh không biết làm gì",,,,,,,,,,,Neutral
"Đặt đen giao xanh, pin hơi nhanh hết sử dụng được tầm hơn 1 tiếng là hết pin rồi,camera hơi ảo, nói chung thì hợp với giá tiền, cân nhắc trước khi mua",Negative,Negative,,,,,Positive,,,,
Không đúng với hàng đặt đặt xanh gửi về vàng,,,,,,,,,Negative,,
"Nhận hàng được rồi mình rất ưng ý luôn, sản phẩm quá tốt trong tầm giá máy có rất nhiều chức năng màu màn hình cũng rất đẹp và tươi, 5sao cho sản phẩm này.",,,,Positive,,,Positive,,,Positive,
Mẫu giao không giống như hình ảnh cửa hàng đăng. Điện thoại sử dụng tạm ổn. Nhanh hết pin sử dụng lag ah. Giao hàng thì nhanh lắm.,Negative,,Negative,,,,,,Positive,,
"Hàng tốt,giá ổn áp. Cửa hàng bán rẻ hơn các nơi. Ship hàng nhanh. Mua lại 2 lần rồi ạ",,,,,,,Positive,,Positive,Positive,
Máy ngoại hình thì đẹp mà máy hơi lag giật cảm ứng không được nhạy lắm mua cho người lớn nhu cầu ít thì oke,,,Negative,,Positive,,,,,,
"Tính năng nổi bật: Không 
Đúng với mô tả: Không 
Chất lượng sản phẩm: Kém mình đã mua và khuyên mọi người đừng mua, vì điện thoại nó đơ lắm, lúc đấu mình tính mua là để săn xu trên đây, nhưng vuốt còn không được thì săn gì mọi người",,,Negative,,,,,,,,
"Sản phẩm lỗi màn hình, có điểm chết. Hàng lỗi. Không. Màn hình bị điểm đen, không sử dụng được. Quá trình đổi trả hàng với chăm sóc khách hàng rất phức tạp và mất thời gian.",,,,Negative,,,,Negative,,,
"Tệ hại sai yếu kém camera màu xấu. Shipping phí vô lý.,",,Negative,,,,,,,Negative,,
"Nhóm màu: Tai nghe 
Dung lượng lưu trữ: 8gb ❤❤❤cửa hàng uy tín bán hàng đúng như mô tả 😀đánh giá cửa hàng 5 sao….❤️ nhân viên giao hàng vui tính, cửa hàng siêu cute đã mua ở cửa hàng vài lần đều thích cả like like❤️",,,,,,,,Positive,Positive,,
Chăm sóc khách hàng từ chối bảo hành. Nhân viên chăm sóc khách hàng thiếu kiến thức. Khó khiếu nại. Báo lỗi thì bảo không nằm trong diện bảo hành. Gọi điện khó,,,,,,,,Negative,,,
Không xem phim được. Máy. Chạychậm. Mau. Nóng. Máy,,,,,,,,,,Negative,
"Pin cực kỳ yếu, tụt 50% chỉ sau một cuộc gọi ngắn, không đáp ứng được nhu cầu cơ bản. Quá trình vận chuyển chậm trễ và thiếu chuyên nghiệp. Chất lượng ảnh chụp đêm rất kém, hình ảnh tối và mất chi tiết, không thể sử dụng.",Negative,Negative,,,,,,,Negative,,
Phù hợp với giá tiền lướt web Facebook linh tinh thì mượt còn chơi game thì hơi lag nha,,,Negative,,,,Positive,,,,
Không có khe thẻ nhớ. Muốn sử dụng tai nghe có dây phải mua thêm bộ chuyển đổi type c sang 3.5. Tối ưu game khá tốt. Tản nhiệt có hơi kém. Chơi game nhẹ làm bố luôn game nặng thì hơi nóng phải kèm sò vào không thì không chơi lâu được. Trigger sử dụng ổn áp mỗi tội cứ ấn là rung lên không thích sử dụng lắm.,,,Positive,,,,,,,,
"Sản phẩm tốt. Chơi game không mượt lắm. Sạc pin vô cùng lâu,không ăn cục sạc nhanh 😑 chờ đầy pin muốn nghỉ hưu luôn. Nhưng vẫn tốt😂 tùy mọi người cảm nhận",Negative,,Negative,,,,,,,,
Pin nóng bất thường. Máy rất nóng khi sạc. Sạc chậm. Sạc pin như nướng khoai sờ vào bỏng tay. Chăm sóc khách hàng bảo là bình thường. Đóng hàng mỏng manh,Negative,,,,,Negative,,Negative,,,
"Nhóm màu: Pink 
Dung lượng lưu trữ: 128gb ship siêu nhanh. Chất lượng camera ấn tượng!, thiết kế mượt mà, rất ưng!, sử dụng tuần rồi vẫn okela",,Positive,,,Positive,,,,Positive,,
"Nhóm màu: Bạc chất liệu: Điện thoại có dấu hiệu đã mở siu chứ không phải nguyên siu,pin khi vừa khởi động lên chỉ còn 45%. Này có thể coi là máy siêu lướt hợp lý hơn",Negative,,,,,,,,,,
Đa nhân hang tet thu may oke may moi đong goi cân thân. Cho cửa hàng 5 sao.,,,,,,Positive,,,,,
"Hàng chính hãng, nguyên seal. Vui lòng đăng nhập shopee để xác nhận bạn đã nhận hàng và hài lòng với sản phẩm trong vòng 3 ngày. Sau khi bạn xác nhận, chúng tôi sẽ thanh toán cho người bán honormall. Nếu bạn không xác nhận trong khoảng thời gian này, shopee cũng sẽ thanh toán cho người bán.",,,,,,,,,,Positive,
Nhóm màu: Màu đen siêu phẩm ngày xưa mình mơ ước. Khi em nó có giá 20 củ. Mình chỉ dám ra tgdd nhìn ngắm và sờ mó. Nhưng bây giờ mình đã có quyền sở hữu em nó rồi. Cảm ơn cửa hàng. Máy rất tốt. Chạy mượt.. Bị chồng ảnh chút nhưng chấp nhận được,,Negative,Positive,,,,,,,,
Đang là samfan chuyển qua honor không chê được gì luôn,,,,,,,,,,Positive,
"Phân loại sản phẩm: Điện thoại f9 thật may mắn khi nhận đúng cửa hàng để mua. Máy đẹp không tùy vết, đã test full các chức năng đều hoạt động tốt.. Cuối thằng e lãnh lương sẽ ủng hộ thêm cho cửa hàng 2 cái nữa nhé...",,,,,Positive,,,,,,
"Chất lượng máy tốt, đã test nhanh các chức năng ok, cửa hàng giao hàng nhanh, giá hợp lý.",,,,,,,Positive,,Positive,,
"Nhóm màu: Đen 
Dung lượng lưu trữ: 6gb+128gb máy ảnh chất lượng cao cho những bức ảnh tuyệt đẹp, tùy chọn thanh toán dễ dàng và tiện lợi, tùy chọn màu sắc rực rỡ,",,Positive,,,,,,,,,
